ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ESP,,,,,,,,,,,98.6175,,98.6335,98.4023,98.4619,98.5257,98.5362,98.6065,
LKA,,,,,,,92.2702,,,,,92.7137,,92.2439,,92.5785,,,
SDN,,,,,,71.581,,,,,,,,,,,,81.6763,
SUR,,,,,,,,,,92.0163,,,,95.4929,,95.3648,,,
SWZ,,,,,,83.1546,,,,,,,,,,83.9001,,,
SYR,,,,,,,,91.0286,,87.7581,,,,,,,,90.7839,
TJK,,,,,,99.6846,,,,,,,,,,,,99.8106,
TZA,,,,,,,,77.5064,,,,,,,,75.4678,,,
THA,,,,,,94.9016,,,,,95.6003,,,,,96.435,,,
TLS,,,,,,,45.3,,,,,,58.5,,,63.5918,,,
TGO,,,,,,68.7257,,,,,,70.2703,,,71.1664,,74.0568,,
TON,,98.8341,,,,,,,,,,98.9539,,,,,99.3351,,
TTO,,,,,,,,,,98.9361,,,,,,,,99.1787,
TUN,,,,,,,,,,83.3851,,,86.0537,86.3758,,87.3757,87.7608,,
TUR,,,,,,,,,,95.2735,96.0006,95.9956,96.2019,,96.3777,97.2998,97.935,98.2629,
TKM,99.325,,,,,,,,,,,,,,,,,99.7377,
UGA,,,,,,,,78.304,,,,81.3886,,,,82.6314,,,
UKR,,,,,,,99.7434,,,,,,,,,,,99.7906,
ARE,,,,,,,,,,,89.4821,,,,,,,,
URY,,96.2445,,,,,,,,,,97.4448,97.4217,97.8313,97.5767,97.6102,98.0231,98.104,
UZB,,,,,,99.1644,,,,,,,,,,,,99.6626,
VUT,,,,,,,,,,80.0744,,,,,,,,84.8673,
VEN,,,,,,,93.2574,,,,,,95.3817,,95.6754,,,,
VNM,,,,,93.9183,93.9327,,,,,,,,,95.7853,,,,
YEM,,,,,,,,,,74.261,,,,,,,,82.5806,
ZMB,,,,,76.254,,,80.9129,,,,,71.9474,,,,,,
ZWE,,,,,,,,,,,,,,,,,87.7648,,
AAE,,,,,,90.1795,,,,,,,,,,91.5253,,,
AME,,,,,,,,,,91.7389,,86.7669,91.6777,93.9788,92.415,92.2517,92.8141,93.6222,
ANE,,,,,,,,,,,,,,,,,,90.8343,
ASE,,,,,,,70.5715,,,,,83.4808,,,,,,,
EAM,,,,,,93.9243,,,,,,,,,,96.435,,,
LCM,,,,,,,,,,92.4496,,92.3928,92.4297,94.5922,94.3677,93.3169,93.0525,96.9501,
MEM,,,,,,,,,,,,,,,,,,90.7839,
SAM,,,,,,,62.708,,,,,75.1919,,,,,,,
EAE,,,,,,73.8174,,,,,,,,,,64.256,,,
LCE,,,,,,,,,,60.9048,,62.6458,73.8425,62.8688,69.7727,63.682,64.8683,69.6787,
MEE,,,,,,,,,,,,,,,,,,56.3579,
SAE,,,,,,,62.4952,,,,,64.687,,,,,,,
WLD,86.939,86.939,86.939,86.939,86.939,86.939,86.939,86.939,86.939,86.939,88.5916,88.5916,88.5916,88.5916,88.5916,88.5916,88.5916,88.5916,
LIC,66.4045,66.4045,66.4045,66.4045,66.4045,66.4045,66.4045,66.4045,66.4045,66.4045,68.0907,68.0907,68.0907,68.0907,68.0907,68.0907,68.0907,68.0907,
LMC,76.933,76.933,76.933,76.933,76.933,76.933,76.933,76.933,76.933,76.933,79.3496,79.3496,79.3496,79.3496,79.3496,79.3496,79.3496,79.3496,
UMC,93.5591,93.5591,93.5591,93.5591,93.5591,93.5591,93.5591,93.5591,93.5591,93.5591,95.9937,95.9937,95.9937,95.9937,95.9937,95.9937,95.9937,95.9937,
# Series: LITRMAIN,,,,,,,,,,,,,,,,,,,
"# Name: Literacy rate, male",,,,,,,,,,,,,,,,,,,
"# Definition: Adult literacy rate, population 15+ years, male (%)",,,,,,,,,,,,,,,,,,,
"# Source: UN Educational, Scientific and Cultural Organization (UNESCO) Institute for Statistics",,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
