ISO,1990,1995,2000,2005,2010
IDN,145.16,114.79,110.53,113.54,94.04
IRN,6.03,4.78,3.57,2.16,1.84
IRQ,5.62,6.44,5.81,5.35,4.81
IRL,2.26,1.69,1.26,0.89,0.77
ISR,1.24,1.5,1.31,0.89,0.67
ITA,1.51,1.16,0.83,0.61,0.55
JAM,1.97,1.55,1.34,1.23,1.2
JPN,4.88,4.2,3.32,2.57,2.23
JOR,3.36,2.68,2.22,1.73,1.44
KAZ,28.57,53.69,57.02,43.6,26.02
KEN,61.59,60.64,68.78,70.01,59.8
KIR,101.53,96.3,75.7,57.34,48.42
KWT,6.02,4.98,3.78,2.97,2.59
KGZ,20.43,33.07,38.63,33.18,24.93
LAO,143.92,122.83,109.74,96.32,75.64
LVA,10.59,21.55,16.05,11.33,6.55
LBN,4.29,3.49,2.64,2.24,1.79
LSO,282.4,274.44,319.39,338.85,250.42
LBR,134.09,173.99,169.83,141.69,139.34
LBY,4.56,3.81,3.51,3.37,2.9
LTU,12.76,21.18,16.18,15.57,10.65
LUX,0.83,0.79,0.83,0.55,0.37
MKD,7.84,7.67,6.35,5.09,3.93
MDG,48.73,48.64,45.58,41.08,37.47
MWI,117.37,144.05,160.11,142.78,113.33
MYS,25.15,19.27,16.32,13.92,12.18
MDV,18.87,14.68,9.39,4.96,3.93
MLI,118.06,106.88,94.06,79.85,73.76
MLT,0.6,0.6,0.56,0.44,0.4
MHL,27.42,25.91,24.99,22.06,19.3
MRT,65.26,58.2,53.14,46.33,40.53
MUS,5.61,3.51,2.3,1.83,1.7
MEX,16.47,11.2,7.71,5.45,5.17
FSM,64.69,53.95,43.49,35.71,32.27
MNG,29.34,35.94,35.74,35.41,27.1
MNE,1.88,2.07,1.79,1.34,0.94
MAR,40.87,33.64,28.36,24.55,19.33
MOZ,209.56,210.34,206.75,196.88,164.01
MMR,206.3,193.07,170.58,133.85,103.25
NAM,164.35,164.83,177.08,161.7,114.81
NPL,110.57,94.09,80.32,66.48,59.02
NLD,1.1,0.97,0.82,0.62,0.5
NZL,1,0.81,0.56,0.4,0.31
NIC,22.17,21,16.58,13.63,11.94
NER,101.5,94.49,87.19,78.33,73.89
NGA,56.45,54.62,50.6,39.05,31.93
NOR,1.26,1.02,0.81,0.57,0.48
OMN,6.29,5.04,4.16,3.73,3
PAK,99.65,94.78,88.97,76.7,65.86
PAN,14.8,12.78,9.34,8.58,8.54
PNG,104.47,95.43,84.79,78.47,69.12
PRY,10.76,10.88,10.32,10.46,10.18
PER,49.07,35.17,20.82,15.5,12.68
PHL,123.51,115.67,106.85,89.28,72.13
POL,8.24,6.68,4.98,3.84,3.03
PRT,6.15,5.33,4.33,3.08,2.43
QAT,4.31,3.85,2.07,1.54,1.15
KOR,33.87,23.75,17.23,11.7,9.09
MDA,11.58,21.08,20.3,24.09,21.1
ROU,11.12,17.19,13.74,10.82,8.45
RUS,16.12,31,34.31,33.08,20.82
RWA,151.9,183.99,156.56,113.08,99.22
LCA,7.7,5.41,4.13,3.72,3.35
VCT,8.18,6.17,4.7,3.94,3.03
WSM,39.25,30.07,20.35,14.11,11.43
STP,27.67,26.79,24.84,20.69,16.59
SAU,12.27,11.18,9.39,8,7.03
SEN,77.13,72.08,60.65,47.96,47.04
SRB,3.65,3.99,3.65,2.93,2.08
SYC,13.83,12.42,9.04,7.73,7.11
SLE,106.5,109.21,111.38,98.58,89.67
SGP,10.85,8.26,6.02,4.26,3.69
SVK,2.74,2.08,1.61,1.28,1
SVN,3.11,2.21,1.43,0.98,0.77
SLB,98.06,84.39,72.22,71.12,61.49
SOM,108.19,116.95,130.01,130.87,134.85
ZAF,130.36,128.65,112.65,89.88,74.01
ESP,3.03,2.21,1.59,1.17,0.94
LKA,19.88,16.65,15.82,13.37,10.94
SDN,58.13,53.82,49.64,41.92,33.89
SUR,5.97,4.74,3.4,2.7,2.42
SWZ,147,150.29,185.36,192.03,142.03
SWE,0.87,0.74,0.56,0.41,0.35
CHE,1.22,0.7,0.45,0.33,0.28
SYR,2.55,1.72,1.15,0.88,0.74
TJK,10.74,17.5,23.3,20.14,16.99
TZA,92.96,88.6,78.12,70.46,60.68
THA,43.16,30.2,28.31,25.55,19.51
TLS,84.49,72.18,64.7,62.11,57.9
TGO,73.1,71.9,65.33,59.19,54.33
TON,21.64,19.11,15.04,12.31,10.58
TTO,4.33,4.99,4.54,3.69,3.07
TUN,7.5,6.05,4.61,3.72,3
TUR,12.53,9.31,5.95,3.59,2.89
TKM,24.38,32.65,37.98,28.9,20.57
UGA,137.13,160.46,150.74,131.79,115.59
UKR,16.11,27.57,36.08,36.4,22.27
ARE,4.78,3.8,3.03,2.55,2.19
GBR,1.12,0.9,0.74,0.61,0.52
USA,0.89,0.67,0.47,0.38,0.34
URY,5.08,4.16,3.32,3.07,2.65
UZB,19.34,25.29,28.03,23.2,18.35
VUT,74.3,65.49,54.3,49.85,42.01
VEN,9.96,8.59,7.02,5.81,5.7
VNM,78.81,65.12,49.63,35.89,27.06
YEM,28.88,24.79,19.85,16.61,15.24
ZMB,86.27,104.23,109.9,99.86,79.8
ZWE,109.17,125.18,153.09,174.93,157.96
HIA,7.89635,7.48404,5.45096,4.12865,3.09212
LIA,107.034,108.467,105.125,94.6926,84.9966
LMA,62.3898,58.508,54.8172,50.1711,41.0887
UMA,24.1525,22.886,21.1115,16.9288,12.9704
HIM,2.55,2.04,1.59,1.12,0.84
LIM,106.19,96.57,87.19,79.42,73.76
LMM,56.45,53.58,43.49,35.89,27.1
UMM,11.12,9.31,7.59,5.45,4.81
HWW,,6.91178,6.48486,5.57721,3.75008
LIW,,104.076,99.0769,88.9312,78.0397
LMW,,88.892,77.7114,72.0472,55.9364
UMW,,18.0555,13.6039,10.3892,7.74901
WLD,,38.7,33.9,30.58,24.44
EAS,,33.93,28.05,24.57,19.33
ECS,,24.29,26.06,23.58,15.15
LCN,,12.02,9.24,7.32,6.32
MEA,,10.12,8.15,6.41,5.24
SAS,,100,84.41,78.39,60.08
SSF,,100.09,95.66,84.35,73.1
# Series: DETBMAIN,,,,,
"# Name: Deaths per 100,000, Tuberculosis, male",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
