ISO,1990,1995,2000,2005,2010
LBY,1.17,1.46,1.54,1.46,1.4
LTU,8.02,9.71,9.13,7.47,5.77
LUX,2.25,3.77,1.65,1.41,1.3
MKD,3.09,3.23,2.74,2.42,1.75
MDG,4.22,4.2,4.09,3.8,3.78
MWI,5.46,7.92,11.21,12.16,8.67
MYS,2.46,2.44,1.69,1.1,1.13
MDV,9.17,6.44,4.6,3.27,2.16
MLI,1.57,1.53,1.47,1.33,1.23
MLT,0.74,0.71,0.77,0.76,0.66
MHL,9.62,10.93,9.71,8.53,7.24
MRT,1.11,1.1,1.1,1.04,1.04
MUS,13.14,10,8.85,5.96,6.2
MEX,1.89,2.37,3,3.26,3.42
FSM,13.67,13.27,10.58,9.07,8.08
MNG,6.78,8.58,8.61,7.28,6.48
MNE,2.21,2.38,2.77,3.95,3.95
MAR,1.3,1.4,1.44,1.39,1.31
MOZ,3.99,3.26,3.4,4.94,5.31
MMR,13,12.58,11.02,9.83,9.13
NAM,2.77,3.03,5.48,10.62,4.41
NPL,16.5,16,14.07,14.25,14.06
NLD,2.61,2.66,2.63,2.26,2.03
NZL,7.11,10.17,10.12,9.19,8.13
NIC,8.33,10.72,12.39,10.99,9
NER,1.13,1.06,0.97,0.94,0.95
NGA,0.96,0.89,0.88,0.93,0.89
NOR,5.38,6.43,7.26,5.72,4.21
OMN,0.48,0.44,0.38,0.3,0.24
PAK,10.3,13.93,13.75,12.87,12.1
PAN,3.45,3.43,3.61,3.36,3.09
PNG,6.22,6.47,6.22,6.44,5.67
PRY,6.23,6.48,8.16,9.01,7.41
PER,4.14,6.36,5.6,3.57,3.77
PHL,4.3,3.27,2.41,2.14,2.43
POL,3.77,3.8,3.61,3.39,3.01
PRT,5.85,4.54,3.79,2.74,2.56
QAT,0.61,0.65,0.53,0.33,0.24
KOR,6.62,8.19,8.15,6.7,6.61
MDA,6.31,5.49,3.85,3.49,3.84
ROU,3.42,2.71,2.7,2.98,3.24
RUS,7.96,11.38,11.71,8.62,7.65
RWA,9.1,10.28,7.44,5.26,3.66
LCA,1.42,1.26,1.06,0.9,0.96
VCT,2.59,3.42,2.83,2.27,1.87
WSM,2.99,2.95,2.73,2.55,2.04
STP,1.09,1.19,0.89,0.76,0.69
SAU,0.12,0.11,0.1,0.08,0.08
SEN,1.3,1.27,1.23,1.15,1.25
SRB,5.81,6.76,4.11,2.97,3.19
SYC,5.35,4.97,4.89,5.02,5.41
SLE,1.14,1.1,1.02,0.99,1.05
SGP,7.68,6.11,6.66,5.1,3.37
SVK,3.22,2.71,2.44,2.46,2.2
SVN,6.78,6.61,6.41,3.83,3.33
SLB,13.67,14.33,12.21,11.25,9.93
SOM,4.26,4.54,4.56,4.33,4.94
ZAF,2.82,2.22,3.45,7.95,4.41
ESP,1.75,1.45,1.64,1.39,1.04
LKA,36.96,35.36,31.92,22.74,21.92
SDN,5.58,5.39,4.7,4.67,4.91
SUR,19.26,14.64,14.91,16.23,15.04
SWZ,2.83,3.44,7.57,15.53,11.31
SWE,5.67,4.73,5.15,5.52,4.76
CHE,5.95,5.74,5.5,5.57,4.93
SYR,0.18,0.18,0.16,0.12,0.09
TJK,7.57,5.39,4.74,5.16,5
TZA,2.13,2.84,3.64,3.63,2.79
THA,11.72,9.58,9.56,7.5,6.29
TLS,10.72,9.85,8.04,7.08,6.64
TGO,1.52,1.44,1.37,1.33,1.3
TON,5.56,5.43,5.18,4.53,3.78
TTO,8.78,11.42,10.27,8.01,6.54
TUN,0.78,1.12,0.96,0.83,0.76
TUR,2.41,5.27,8.32,7.16,5.31
TKM,9.54,9.25,9.26,7.77,6.91
UGA,3.3,4.46,4,3.24,3.17
UKR,5.4,6.34,5.18,4.11,3.69
ARE,2.29,3.04,2.74,1.9,1.57
GBR,2.63,2.65,2.67,2.37,2.12
USA,4.06,3.68,3.23,3.31,3.28
URY,5.14,5.13,5.1,5.06,4.18
UZB,8.05,8.16,8.8,8.07,7.18
VUT,12.9,12.89,11.25,9.97,8.8
VEN,4.37,4.85,4.53,4.18,3.76
VNM,3.54,3.23,2.72,2.08,1.87
YEM,1.37,1.96,1.68,1.51,1.51
ZMB,7.12,11.82,11.89,10.98,6.11
ZWE,13.31,22.57,45.03,55.46,29.52
HIA,3.97154,4.15519,3.93577,3.41231,3.0825
LIA,5.23457,5.63629,6.14771,6.50543,5.42543
LMA,7.56478,7.98391,7.63043,7.44435,6.42804
UMA,5.09615,5.15519,5.05423,4.86923,4.18731
HIM,3.69,3.76,3.43,3.15,3.01
LIM,3.99,4.38,4.56,4.83,3.81
LMM,4.4,4.69,4.7,4.6,4.36
UMM,3.42,3.95,4.38,3.75,3.6
HWW,,4.7921,4.72076,4.10304,3.83985
LIW,,6.95597,6.77135,6.94991,6.18729
LMW,,22.7678,23.4979,23.4289,21.0129
UMW,,8.31489,6.61581,5.58902,4.44338
WLD,,12.87,12.71,12.35,11.25
EAS,,8.75,6.63,5.49,4.37
ECS,,8.14,8.64,7.19,6.26
LCN,,4.72,4.95,4.76,4.63
MEA,,2.78,3.28,2.63,2.09
SAS,,33.52,34.16,34.1,30.75
SSF,,3.77,4.58,5.2,3.96
# Series: DESH15FE,,,,,
"# Name: Deaths per 100,000, Self-harm, ages 15-19, female",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
