ISO,1990,1995,2000,2005,2010
PRT,0.5,0.24,0.26,0.32,0.39
QAT,1.52,1.36,1.26,0.93,0.66
KOR,2.72,1.22,0.7,0.47,0.59
MDA,2.29,1.64,1.05,0.6,0.43
ROU,2.07,1.66,1.23,0.72,0.4
RUS,2.78,3.06,3.17,2.96,2.15
RWA,163.35,171.91,114.69,59.37,38.7
LCA,7.84,5.4,2.62,1.83,1.68
VCT,9.03,6.29,3.74,2.84,2.51
WSM,34.68,33.53,22.96,21.05,18.22
STP,49.18,41.9,28.42,18.15,15.13
SAU,8.4,6.84,5.51,4.03,2.73
SEN,148.81,137.41,126.12,83.65,71
SRB,0.46,0.65,0.21,0.15,0.13
SYC,5.26,6.64,8.07,8.65,8.42
SLE,91.59,93.81,89.37,68.73,49.6
SGP,2.18,1.34,0.85,0.73,0.8
SVK,0.31,0.26,0.29,0.29,0.26
SVN,0.32,0.25,0.24,0.2,0.16
SLB,103.46,103.87,76.58,65.5,53.22
SOM,223.89,229.16,207.48,178.21,168.49
ZAF,37.41,32.63,43.22,49.38,37.25
ESP,0.41,0.34,0.47,0.57,0.55
LKA,15.59,12.79,11.1,8.58,6.83
SDN,88.28,75.29,65.97,60.18,46.93
SUR,36.74,28.56,14.92,7.02,5.09
SWZ,65.84,63.38,80.78,90.79,70.02
SWE,0.14,0.23,0.8,1.34,1.6
CHE,0.85,1.5,2.19,2.13,1.92
SYR,5.17,3.07,1.9,1.35,0.93
TJK,50.47,52.57,31.84,16.99,13.54
TZA,137.72,140.72,93.17,61.17,45.25
THA,8.68,4.84,4.62,4.97,4.06
TLS,63.23,50.44,45.08,29.84,21.2
TGO,82.02,86.91,70.94,61.44,52.9
TON,32.52,33.39,24.51,16.95,13.15
TTO,5.66,5.16,3.63,2.52,2.01
TUN,13.06,8.73,4.94,3.18,2.29
TUR,14.98,8.73,3.62,2.29,2.07
TKM,37.91,36.26,24.93,12.63,7.65
UGA,110.66,93.66,80,55.55,39.5
UKR,1.5,1.71,1.46,1.44,1.26
ARE,3.71,2.94,2.57,1.89,1.56
GBR,0.53,0.55,0.78,1.6,1.78
USA,0.25,0.3,0.63,1.35,1.69
URY,4.03,3.06,2.33,2.15,1.86
UZB,13.33,12.62,5.2,2.14,1.86
VUT,90.82,92.66,65.24,53.34,41.36
VEN,14.51,12.76,8.22,6.69,5.4
VNM,20.61,14.81,10.48,6.68,5.34
YEM,69.65,66.26,51.61,36.89,29.33
ZMB,60.85,53.67,49.3,37.98,28.32
ZWE,35.13,33.93,43.33,62.54,59.1
HIA,6.37712,5.48327,3.53615,2.73538,2.41615
LIA,132.292,120.241,99.1246,75.2037,64.3911
LMA,62.683,53.9867,42.2093,33.3776,27.3193
UMA,20.1073,16.6994,13.1854,10.1048,7.88712
HIM,0.61,0.61,0.7,0.93,0.8
LIM,135.83,111.42,88.57,63.28,52.9
LMM,60.85,50.14,33.69,27.42,21.2
UMM,9.7,6.54,4.62,3.18,2.51
HWW,,1.00197,1.10631,1.32698,1.31883
LIW,,106.987,85.3886,63.4888,53.1363
LMW,,64.812,58.172,58.7429,45.1789
UMW,,8.61241,5.74032,4.09565,3.1212
WLD,,33.92,28.63,25.3,20.65
EAS,,11.18,9.35,7.39,5.36
ECS,,8.07,4.85,3.1,2.36
LCN,,17.14,10.06,7.06,5.58
MEA,,20.45,13.66,9.29,7.07
SAS,,81.55,72.83,76.64,58.19
SSF,,115.11,97.1,74.25,61.9
# Series: DEDDFEIN,,,,,
"# Name: Deaths per 100,000, Diarrheal diseases, female",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
