ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
MEX,17.3837,,,15.7881,16.3432,19.7764,20.8466,20.9715,23.0555,23.6449,22.6716,21.0219,20.743,18.9595,19.1862,19.44,,,
FSM,,,,,8.8399,10.013,,,,,,,,,,,,,
MNG,,,12.8077,15.179,15.2516,16.0748,,20.3115,,13.5735,,,13.2864,,14.5114,14.7111,12.1508,,
MOZ,,,,12.0538,16.9233,,,,,18.0015,22.7182,18.55,,,,,,,
MMR,,,,,2.1324,2.2231,4.9575,,3.2978,,,,,,,,4.42,,
NAM,,,,,21.0988,20.3021,20.4926,19.9362,18.9432,,,20.0002,,21.3143,,23.6813,,,
NPL,,,,,,,24.1886,20.9746,21.1226,22.5326,23.7839,25.9046,24.4717,23.9379,24.8773,22.7259,,,
NLD,8.7575,9.7986,,10.5826,10.6368,11.2263,11.1526,11.204,11.5073,11.8362,12.2396,11.9843,11.6903,11.8623,11.6537,11.742,11.9552,,
NZL,15.5592,17.8935,17.5482,,18.5353,,19.2702,19.4802,19.6698,20.14,19.4905,18.0589,17.5843,16.7321,18.1121,19.4755,17.8662,18.6659,
NER,18.0238,19.4544,,,17.1297,18.7962,16.6072,16.6641,13.8552,,,16.8838,17.376,16.1773,18.9129,18.104,21.6758,,
NOR,15.8178,15.3892,16.2796,15.6081,15.204,15.8506,15.9807,16.3358,15.7958,16.574,16.7816,16.2573,16.5576,16.1487,15.7609,15.3061,,,
PAK,11.1555,11.0732,12.0219,,11.1482,8.0157,,,,10.7407,12.4697,13.5572,13.5247,12.4355,11.4541,10.898,10.0476,9.8936,
PLW,,,,,,14.0061,15.1165,15.587,,,,,,,,,,,
PAN,32.8087,21.786,17.3539,,18.9732,19.8319,16.6391,16.9575,16.343,14.5683,,,,14.8898,,,12.9276,,
PHL,13.9457,15.0025,15.3684,18.181,,15.2068,13.9159,14.0689,14.3802,12.7508,12.4224,13.2685,13.667,14.442,13.2112,,,,
POL,9.2862,12.5426,,11.2597,10.8919,12.1989,12.1739,12.2274,11.9742,12.6811,12.582,11.9774,11.6465,11.7561,11.4132,11.3843,,,
PRT,11.2534,12.0911,,,12.265,12.5156,12.487,12.3854,12.0344,11.3281,11.1999,11.4394,11.4978,10.9154,11.6349,10.9206,,,
QAT,,,,7.6884,,,,,,5.5017,,,,7.3592,,,,,
MDA,,23.5921,,,12.6989,12.9987,16.4775,18.0878,16.2823,19.5537,19.3506,18.827,19.7678,19.8228,21.0172,22.3361,21.9473,20.8235,
RUS,,,,,,8.9518,9.2134,10.5838,10.5317,11.1759,11.4986,12.4128,,11.9592,,,,,
RWA,,,,,21.9094,21.0961,26.6996,,,,,,18.775,15.5909,,20.751,18.2149,17.6987,18.9249
KNA,11.6615,,,14.4316,10.323,13.685,14.2075,9.9556,11.5496,11.972,10.9918,12.032,12.7532,,,,,,
LCA,,,,26.0917,26.0363,,24.4745,,14.581,13.0999,15.6728,19.6381,,19.1296,13.1148,13.0233,12.9069,11.5964,
VCT,,,,14.4282,20.572,29.9188,,29.131,32.105,32.7286,22.6462,,20.1153,,17.3385,15.4856,,,
WSM,,,,,12.2074,10.6617,12.1758,12.1866,,,,,,16.0979,,,,,
SMR,,,,,,,,,,,,,,,,10.0548,9.8932,,
STP,,,,,,,,6.4283,7.4398,6.4618,12.1265,9.692,16.6597,18.2433,20.5595,19.3236,,,
SAU,,,,,21.6762,16.6989,19.6058,19.7531,19.9023,17.9729,17.8062,20.0982,,17.7372,,,,,
SEN,,,,,,17.6185,15.7297,16.7219,16.1175,16.9622,21.771,17.9546,,19.2261,20.8808,20.7232,,,
SRB,,,,,,,,,,,,,10.2945,10.8385,10.9368,10.5283,10.6171,,
SYC,14.2754,13.0272,,9.782,9.2014,,,9.169,11.5476,,,10.1179,,,,,10.1689,,
SLE,,,,,,20.7313,17.9708,17.7032,17.3194,17.1488,15.5066,,19.7502,14.9309,15.8965,12.8019,12.4115,14.1156,
SGP,,,,,,14.7738,16.984,20.369,26.442,24.4335,23.669,,,,,18.3065,20.5176,21.0245,18.1098
SVK,,,10.9226,,12.7182,10.6446,12.9045,13.5417,14.7538,14.7881,12.9848,12.8574,11.868,10.7395,9.8399,10.5644,,,
SVN,12.4148,,,,,,13.8172,13.7253,13.696,13.499,13.2906,13.3197,12.8967,12.549,12.3042,12.0802,,,
ZAF,,,,,,,20.472,20.0957,19.5923,19.9346,19.925,19.7092,18.5122,17.8984,18.2519,18.1292,,,
ESP,10.2634,10.6354,,10.7469,10.9621,10.9319,10.9566,10.9222,11.1316,10.9266,10.9964,11.1145,11.0794,11.1411,10.8343,10.7309,,,
LKA,9.7059,11.7458,,11.5828,,,,,,,,,,,8.2708,8.6057,9.3252,8.7517,
SWZ,20.4374,18.5979,,,17.5142,17.9986,17.686,15.3672,20.9768,17.1722,20.1517,21.915,,17.1782,16.7724,18.2404,23.8668,,
SWE,9.9746,11.4704,,12.7715,12.4802,13.0056,12.9397,13.2432,12.9598,13.0809,12.7873,12.8,12.865,13.0583,13.2164,13.3455,,,
CHE,14.8003,14.5818,,14.1567,14.4608,14.7714,14.9236,15.4066,15.6791,15.6331,15.2322,15.3234,14.9623,16.4605,16.1501,15.9884,,,
SYR,,13.3571,,,,,15.6621,16.8261,19.8554,17.1454,,20.0464,18.9259,20.0408,19.184,,,,
TJK,,,,15.0724,11.8344,12.0251,13.1885,,,,,,,,14.3122,15.3314,14.5605,,
TZA,,12.3627,13.1642,12.2216,,,,,,22.802,20.4051,16.208,20.9028,20.8718,19.3814,21.1569,,,
THA,18.1998,18.8373,20.697,19.0406,20.141,27.4799,22.582,16.9847,20.0724,20.4744,20.2457,21.2379,18.0461,17.1408,17.1988,16.1244,23.9806,,
TGO,,21.3273,,20.9823,23.4188,24.4237,25.7314,30.7,27.7564,21.8307,17.6781,17.2866,18.1545,19.2457,19.372,19.6158,18.6349,,
TON,,,,,,22.7858,21.0269,16.5062,18.7243,18.6865,,,,,,,,,
TTO,,,,,9.4381,9.9508,10.6359,12.9938,12.5473,,,,,,,,,,
TUN,19.1042,17.9603,23.2745,,21.6972,21.3603,21.3311,19.4269,23.2706,22.9958,22.032,22.0735,21.9525,20.5276,21.1526,20.1221,,17.3427,
TUR,,,,,,,,6.5261,7.143,8.7574,,8.5545,,,,,,,
UGA,,,,,,13.0037,,,,21.8537,,,,,15.9659,13.5176,13.3155,14.0231,
UKR,,,12.9247,11.5993,13.5342,11.359,12.811,14.361,14.4195,12.7818,13.7386,13.9232,14.0362,13.5557,15.0574,,13.4843,,
GBR,12.2224,12.0571,,12.547,12.1208,12.364,13.4568,13.8731,13.9033,13.3261,13.6062,13.652,13.4069,13.342,13.0116,13.3167,,,
USA,13.8208,,,14.464,14.7431,,16.7386,16.0428,16.074,15.1943,14.6393,15.4621,15.1577,14.9249,13.7932,12.6626,,,
VEN,,,,,,,,,,,,9.344,10.09,,20.6636,,,,
VNM,,,,,,,,,,,,,,18.0601,,20.9394,,,
YEM,,,,,,30.4893,30.3213,,,,,,,12.4892,,,,,
ZWE,,,,,,,,,,,,,,,,8.7209,,,
WLD,,,,,,13.5665,14.7084,14.361,14.6018,14.3646,13.8593,14.1065,13.5977,14.039,13.8153,13.9235,,,
HIC,11.7632,12.0741,,12.5037,12.3152,12.4398,12.77,12.9938,13.0269,13.4126,13.1376,13.0108,12.803,12.5685,12.7713,12.3301,,,
LIC,,,,,,14.2202,15.2863,,,,,,,,,16.1164,,,
LMC,,,,,,,,,,,,17.9546,,16.3834,,,,,
UMC,,,,,,,,13.8373,,,,,,,,,,,
EAS,,,,,,14.182,13.9159,16.9847,,14.8158,,,14.9776,14.2403,,16.2731,,,
ECS,,,,,11.9776,12.1709,12.6344,12.3104,12.0043,12.73,12.5503,12.5693,11.9063,12.1773,12.3042,11.5581,,,
MEA,,,,,,,,,,,,,,12.4892,,,,,
NAC,13.2104,,,13.495,13.5944,12.7455,14.4862,14.1086,16.074,15.1943,13.4434,15.4621,13.7583,13.4957,13.141,12.5252,12.2271,,
SAS,,,12.0219,,16.3207,16.3599,,,15.9898,13.1233,12.4697,14.9776,17.4253,15.0304,11.4541,10.7012,10.0476,,
SSF,,,,,,16.4712,16.5968,,,17.7364,19.1423,18.3759,,17.9651,,18.1292,,,
# Series: EDUPGOVT,,,,,,,,,,,,,,,,,,,
"# Name: Public spending on education, total (% of government expenditure)",,,,,,,,,,,,,,,,,,,
# Definition: Public expenditure on education as % of total government expenditure is the total public education expenditure (current and capital) expressed as a percentage of total government expenditure for all sectors in a given financial year.,,,,,,,,,,,,,,,,,,,
# Source: World Bank,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
