ISO,1990,1995,2000,2005,2010
TTO,1.87,2.63,2.3,2.31,2.21
TUN,41.46,34.52,25,20.29,16.96
TUR,3.86,2.35,1.49,1.13,0.96
TKM,2.11,2.01,1.64,0.98,0.77
UGA,50.81,50.08,48.37,36.31,25.72
UKR,0.27,0.38,0.43,0.37,0.29
ARE,3.82,3.16,2.78,2.32,1.96
GBR,0.77,0.65,0.38,0.26,0.24
USA,0.59,0.65,0.69,0.68,0.7
URY,3.2,2.82,2.42,2.58,2.36
UZB,1.05,1.25,0.99,0.71,0.6
VUT,30.12,25.26,21.48,20.7,16.25
VEN,5.93,5.65,3.86,2.9,2.8
VNM,14.85,10.31,7.17,4.66,3.63
YEM,19.5,17.7,14.27,11.08,9.87
ZMB,103.54,104.66,99.7,85.97,67.01
ZWE,11.27,9.88,11.23,18.81,21.12
HIA,4.60038,3.85,2.73115,1.99365,1.57885
LIA,64.4951,159.487,56.6389,47.3771,42.1703
LMA,26.5274,23.6754,20.2222,17.0096,14.1885
UMA,11.5181,9.7125,8.04269,6.2925,5.07558
HIM,0.47,0.48,0.48,0.47,0.44
LIM,59.32,52.73,48.37,38.53,33.91
LMM,18.77,15.42,12.46,9.39,7.7
UMM,3.38,3.12,2.21,1.67,1.72
HWW,,0.758611,0.737188,0.688318,0.647773
LIW,,175.688,47.661,40.2285,36.2646
LMW,,25.0363,19.9888,16.2569,13.7963
UMW,,4.13749,3.51519,2.81541,2.41092
WLD,,27.95,12.09,9.81,8.7
EAS,,47.86,2.53,1.88,1.5
ECS,,1.1,0.89,0.68,0.54
LCN,,7.86,6.59,5.66,5.01
MEA,,9.77,7.04,5.34,4.47
SAS,,28.35,21.91,17.69,14.65
SSF,,63.15,58.58,48.46,43.19
# Series: DEMAMAIN,,,,,
"# Name: Deaths per 100,000, Protein-energy malnutrition, male",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
