ISO,1990,1995,2000,2005,2010
GRC,0.41,0.24,0.17,0.15,0.17
GRD,2.21,1.62,1.25,1.47,1.3
GTM,62.71,43.33,26.16,21.07,21.85
GIN,57.61,48.35,48.76,37.17,36.86
GNB,65.2,58.03,60.01,52.25,42.52
GUY,5.79,5.2,4.12,5.21,4.38
HTI,14.48,15.45,12.87,13.85,12.27
HND,15.35,15.33,13.9,11.72,10.89
HUN,0.13,0.15,0.19,0.22,0.24
ISL,0.24,0.29,0.32,0.32,0.33
IND,45.23,36.47,28.57,22.98,18.58
IDN,10.72,7.37,4.89,3.55,2.74
IRN,7.12,4.51,2.31,1.39,1.2
IRQ,4.59,5.44,4.95,4.8,4.38
IRL,0.46,0.47,0.48,0.45,0.39
ISR,1.09,0.87,1.13,1.09,1.01
ITA,0.27,0.31,0.4,0.46,0.5
JAM,2.59,2.12,1.63,1.4,1.32
JPN,0.38,0.4,0.44,0.45,0.46
JOR,1.66,1.41,1.39,1.24,1.06
KAZ,1.12,1.62,1.52,0.88,0.61
KEN,73.85,72.36,68.23,57.3,46.73
KIR,49.94,41.84,31.68,23.22,18.08
KWT,1.57,1.24,0.69,0.47,0.44
KGZ,0.85,0.96,0.79,0.6,0.5
LAO,36.04,26.57,21.07,16.57,12.34
LVA,0.12,0.15,0.16,0.18,0.15
LBN,2.48,1.86,1.55,1.34,1.04
LSO,5.26,4.73,4.74,5.2,5.21
LBR,56.49,55.03,53.54,40.54,45.21
LBY,3.16,2.24,2.44,2.32,2.11
LTU,0.11,0.12,0.1,0.09,0.08
LUX,0.28,0.29,0.39,0.59,0.6
MKD,0.25,0.17,0.11,0.09,0.08
MDG,88.67,69.67,56.23,52.09,46.35
MWI,75.21,70.97,68.51,56.23,43.35
MYS,2.35,1.52,0.82,0.5,0.5
MDV,18.1,9.88,6.55,3.49,2.83
MLI,81.13,76.25,75.29,55.58,50.64
MLT,0.26,0.23,0.22,0.26,0.27
MHL,19.14,17.38,15.98,13.05,9.93
MRT,48.17,41.97,42.85,35.43,28.63
MUS,8.04,3.41,2.56,2.56,2.86
MEX,13.84,11.25,8.96,7.08,5.84
FSM,33.82,25.64,17.71,13.62,11.75
MNG,2.89,3.13,2.83,1.95,1.59
MNE,0.29,0.35,0.45,0.41,0.33
MAR,19.56,16.21,12.29,9.28,7.52
MOZ,66.12,57.73,45.67,39.76,35.62
MMR,13.32,11.05,8.9,6.49,4.61
NAM,5.16,4.57,4.96,4.74,2.89
NPL,25.93,20.31,15.46,12.67,10.46
NLD,0.45,0.52,0.68,0.76,0.7
NZL,0.32,0.32,0.25,0.24,0.23
NIC,7.21,6.19,5.59,4.12,3.29
NER,99.11,91.63,82.63,62.4,58.47
NGA,50.4,46.97,41.74,32.28,28.63
NOR,0.27,0.27,0.32,0.36,0.38
OMN,16.82,13.38,10.53,8.68,6.26
PAK,17.82,17.16,14.38,11.68,9.27
PAN,6.37,6.36,5.21,3.9,3.05
PNG,51.14,46.2,38.64,34.05,27.89
PRY,3.24,2.6,3.09,3.51,3.28
PER,13.7,12.11,8.12,6.49,6.1
PHL,20.06,13.94,10.7,6.84,5.49
POL,0.77,0.73,0.42,0.3,0.24
PRT,0.45,0.4,0.42,0.46,0.53
QAT,1.75,1.94,1.86,1.25,0.73
KOR,1.33,0.99,0.67,0.35,0.29
MDA,0.22,0.22,0.1,0.08,0.07
ROU,0.6,0.6,0.36,0.24,0.2
RUS,0.3,0.37,0.37,0.33,0.25
RWA,92.43,102.46,68.72,38.02,27.95
LCA,2.49,1.78,0.92,0.95,0.98
VCT,4.18,4.25,2.58,2.17,1.7
WSM,10.07,8.76,6.56,5.04,3.86
STP,48.27,46.25,37.72,28.28,23.31
SAU,4.44,4.16,3.47,2.64,2.04
SEN,15.17,14.5,14.54,11.02,9.83
SRB,0.24,0.29,0.25,0.27,0.23
SYC,8.35,8.32,8.23,7.39,6.49
SLE,151.3,139.17,135.74,111,85.4
SGP,0.42,0.13,0.12,0.14,0.15
SVK,0.2,0.19,0.12,0.09,0.08
SVN,0.34,0.31,0.26,0.18,0.14
SLB,42.64,36.31,29.67,26.73,21.63
SOM,114.43,110.87,102.01,92.13,93.74
ZAF,5.44,3.86,3.35,2.21,1.21
ESP,0.39,0.43,0.46,0.47,0.48
LKA,16.53,13.2,8.98,5.61,4.21
SDN,59.78,51.89,41.95,35.81,27.86
SUR,2.27,2.32,1.9,1.62,1.26
SWZ,4.14,4.05,5,6.14,3.96
SWE,0.34,0.36,0.43,0.49,0.5
CHE,0.45,0.44,0.46,0.47,0.47
SYR,6.08,4.96,3.9,3.14,2.24
TJK,2.3,2.49,2.2,1.64,1.46
TZA,50.81,46.25,41.44,33.86,27.98
THA,2.23,1.65,1.87,1.36,1.01
TLS,28.75,20.98,17.32,13.12,10.88
TGO,48.95,45.18,40.91,40.14,35.86
TON,9.93,8.26,7.28,5.64,4.31
TTO,1.23,1.54,1.42,1.25,1.02
TUN,34.81,30.07,21.52,17.81,15.06
TUR,3.52,2.08,1.31,0.93,0.78
TKM,1.94,1.88,1.47,0.85,0.65
UGA,54.21,50.29,45.41,36.14,26.91
UKR,0.2,0.27,0.31,0.26,0.2
ARE,5.54,4.66,3.98,2.91,2.3
GBR,0.84,0.69,0.46,0.33,0.31
USA,0.59,0.69,0.79,0.76,0.78
URY,2.4,2.15,1.88,1.81,1.55
UZB,0.96,1.13,0.93,0.68,0.58
VUT,32.34,27.21,23.3,22.01,16.9
VEN,4.9,4.44,2.98,2.29,1.91
VNM,10.82,8.08,5.78,3.75,2.91
YEM,18.85,18.19,15.39,12.57,11.32
ZMB,90.09,95.17,94.64,80.32,58.01
ZWE,9.64,8.73,10.61,16.54,16.9
HIA,3.70058,3.27442,2.40058,1.74519,1.40327
LIA,64.2706,113.096,55.9671,47.6134,42.3651
LMA,26.57,23.5767,20.1743,16.915,13.9974
UMA,9.17192,8.00019,6.59308,5.25115,4.26673
HIM,0.45,0.43,0.44,0.46,0.46
LIM,59.14,57.73,48.76,39.76,35.86
LMM,18.85,16.21,13.9,11.02,9.29
UMM,2.97,2.32,1.9,1.47,1.28
HWW,,0.702118,0.710748,0.657744,0.628241
LIW,,124.072,52.2752,44.2189,39.1811
LMW,,27.3043,22.0702,17.8789,14.8091
UMW,,3.61558,3.0404,2.45399,2.0909
WLD,,21.83,11.91,9.84,8.67
EAS,,30.76,2.43,1.83,1.46
ECS,,0.81,0.65,0.49,0.4
LCN,,6.67,5.5,4.63,4.04
MEA,,9.3,6.94,5.49,4.66
SAS,,34.49,26.91,21.52,17.41
SSF,,63.59,58.68,48.99,43.03
# Series: DEMAFEIN,,,,,
"# Name: Deaths per 100,000, Protein-energy malnutrition, female",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
