ISO,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
LUX,,69.4697,,77.4894,81.6069,,,84.5943,85.3972,83.7896,84.9559,,86.454,85.9775,,
MKD,,26.4909,26.5396,27.4792,27.2666,28.6935,30.3265,31.4312,34.4736,36.9802,20.9088,21.4207,23.1052,23.3206,24.7535,
MDG,,,2.66536,2.8021,,,,7.36775,7.35871,7.50116,,8.78847,7.79757,,,
MYS,53.1534,48.7347,,,51.1995,53.9649,55.3284,58.3624,57.2836,62.46,65.9193,66.7466,68.8958,64.9907,,
MDV,,50.6282,57.8823,56.4069,58.4098,,,60.5153,64.86,64.3251,,,,,,
MLI,,,,,,,,,,,3.18336,,3.18429,3.46661,,
MLT,,,,,,,,,,,,,,100,100,
MHL,,,,,54.6275,,,,,,,,,,,
MUS,64.8821,73.1339,70.2467,70.8175,78.6039,86.2827,89.1557,91.7849,90.9532,90.8413,90.514,95.8587,98.8842,100,,
MEX,,63.3439,63.2081,63.2171,62.3748,64.8722,66.3475,71.9626,79.4645,83.1402,83.2273,81.0913,81.146,80.7224,81.517,
MNG,,22.3633,27.083,27.6447,,,,,,45.8393,45.2794,55.6177,57.4873,60.8596,64.4827,
MNE,,,,,,,,,,,,,,37.5084,45.385,
MAR,,55.2924,61.2432,58.8614,63.5714,59.3575,58.1404,60.6229,61.8069,63.0622,60.4938,,61.1216,65.3762,60.07,58.7823
MMR,,,,,,,,,5.04481,5.36895,6.23104,6.84312,8.91095,,,
NRU,,,,,,,,,,63.7143,,,,,70.5736,
NPL,,,,,,,,,,,38.9382,,,,,
NLD,,,,,,,,,,,,,,90.0129,91.0355,
NZL,82.3642,83.2634,84.078,84.2595,86.2082,89.3124,90.3472,89.6328,88.1263,89.6805,89.9921,88.9673,90.031,90.1055,88.4303,
NIC,,26.7865,28.0317,28.1534,30.8112,,35.8663,39.1178,52.0209,53.5981,55.4549,,54.266,,,
NER,,0.96889,0.84088,0.99033,1.18459,1.20979,1.18179,0.93351,1.37951,1.61481,,,3.17639,4.42092,4.89611,
NOR,70.5958,72.6838,73.964,75.1969,76.8776,,,,,,94.1635,96.957,98.5948,98.7048,98.6462,
OMN,,,,,,,,,,,,34.3488,,43.2032,42.4761,
PAK,,,,,,,39.5061,42.1221,,,,,,,,
PAN,,34.8633,41.407,45.5246,48.7412,,48.3702,52.0888,56.2741,58.5546,57.671,53.8298,56.4882,55.8145,63.4238,
PNG,36.9569,,,,,,,,,,,,,,,
PRY,23.303,25.3017,27.0542,28.5128,28.2452,29.1113,29.45,29.9943,29.5182,30.8118,32.3392,32.0349,32.2866,31.6711,,
PER,55.5644,55.3508,57.8692,58.5479,58.7478,58.0261,60.5481,62.3032,62.8324,64.0714,68.8922,74.6768,77.2468,73.6237,74.6055,
PHL,,,,23.3404,25.5759,,,30.2889,33.9909,35.2776,36.3349,38.6223,,,,
POL,47.5381,47.4181,47.5947,47.8945,48.0917,50.0985,51.9886,53.843,55.7552,58.4622,59.1457,62.9038,67.6455,71.4721,76.131,
PRT,,65.8534,69.7887,71.2516,,75.5823,76.8648,78.4388,79.1536,78.705,79.201,81.1884,82.2425,,84.7293,
