ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
SDN,6,5.9,10.6,4.3,3.1,6.3,6.5,6.5,7.7,3.8,7.5,10.1,11.5,3,3.2,3.4,-3.8,-4.2,3
SUR,1.1,1.3,5.7,1.6,-0.9,-0.1,4.6,4.3,6,9.3,4.6,3.8,5.1,4.1,3,4.2,5.3,3.9,3.8
SWZ,4.8,3.9,3,2.6,3,1.7,1.1,1.8,2.3,2.9,2.4,3.3,3.5,2.3,1.2,1.9,0.3,-1.5,1.2
SWE,4.1,1.6,2.9,4.1,4.4,4.6,1.4,2.5,2.5,3.7,3.2,4.5,3.4,-0.8,-5,6.3,3,1.3,1.5
CHE,0.5,0.5,2,2.7,1.4,3.7,1.2,0.2,0,2.4,2.7,3.8,3.8,2.2,-1.9,3,1.8,1,2
SYR,5.7,4.4,1.8,6.3,-3.6,0.6,5.1,5.9,1.2,6.9,6.2,5,5.7,4.5,6,3.2,-3.4,-18.9,-18.7
TJK,-12.7,-16.3,1.3,5.3,3.8,8.5,10.1,10.7,11,10.3,6.7,7,7.9,8.2,3.4,6.5,7.4,7.6,6
TZA,,4.6,3.5,3.7,4.8,4.9,6,7.2,6.9,7.8,7.4,6.7,7.1,7.4,6,7,6.4,6.9,7.1
THA,9.2,5.9,-1.4,-10.5,4.4,4.8,2.2,5.3,7.1,6.3,4.6,5.1,5,2.5,-2.3,7.8,0.1,6.5,2.9
TLS,,,,,,,2,-7.1,0,134.3,53.3,60.2,-0.6,12.1,-6.7,-1.4,7.3,10.2,8.3
TGO,7.8,8.8,14.4,-2.3,2.5,-0.8,-1.6,-0.9,5,2.1,1.2,4.1,2.3,2.2,3.5,4,4.8,5.6,5.1
TON,5.3,0,-1.7,3.4,3.3,4.8,3,2.9,2.9,0,2.8,-1.4,-4.1,1.4,2.8,2.7,4,0,1.1
TTO,4,3.9,2.7,7.8,4.4,6.1,4.1,7.9,14.6,7.9,5.8,12.2,4.8,3.4,-4.4,0.2,-2.6,0.4,1.5
TUN,2.4,7.1,5.4,4.8,6.1,4.7,4.9,1.8,5.6,6.1,4,5.4,6.3,4.6,3,3,-2,3.6,2.6
TUR,7.5,7.4,7.5,2.5,-3.6,7,-5.3,5.7,5.3,9.4,8.4,6.9,4.7,0.8,-5.1,9.3,8.8,2.1,4
TKM,-7.2,-6.7,-11.3,6.7,16.5,18.6,20.4,15.8,17.1,17.2,13,11.4,11.6,9.8,-8,6,10,7,8
TUV,-5,-6,5.6,19.7,-0.5,13.4,5.9,1.2,4,-1.3,-4.1,6.6,4.9,1.3,1.5,1.6,,,
UGA,11.5,9.1,5.1,4.9,8.1,5.6,4.9,6.9,6,6,10,7.1,8.1,10.4,4.1,6.2,6.2,2.8,5.9
UKR,-12.2,-10,-3,-1.9,-0.2,5.9,9.2,5.2,9.6,12.1,2.7,7.3,7.9,2.4,-14.8,4.2,5.2,0.3,0
ARE,6.7,5.8,8.2,0.3,2.9,10.9,1.4,2.4,8.8,9.6,4.9,9.8,3.2,3.2,-4.8,1.7,3.9,4.4,4.6
GBR,3.5,3.5,4.4,3.6,2.9,4.4,2.2,2.3,3.9,3.2,3.2,2.8,3.4,-0.8,-5.2,1.7,1.1,0.3,1.7
USA,2.7,3.8,4.5,4.4,4.8,4.1,0.9,1.8,2.8,3.8,3.4,2.7,1.8,-0.3,-2.8,2.5,1.8,2.8,1.9
URY,-1.4,5.6,5,4.5,-1.9,-1.9,-3.8,-7.7,0.8,5,7.5,4.1,6.5,7.2,2.2,8.9,6.5,3.9,4
UZB,-0.9,1.7,5.2,4.3,4.3,3.8,4.2,4,4.2,7.7,7,7.3,9.5,9,8.1,8.5,8.3,8.2,8
