ISO,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
KHM,,,1.04523,1.07172,1.05437,1.05856,1.0027,1.09768,1.06453,1.06307,1.06643,,1.03882,1.04572,1.05225,
CMR,,,,,,,,,,1.01135,1.01911,1.02625,1.0219,1.04459,1.02711,
CAN,1.00689,0.99373,0.99371,,,,,,,,1.00658,1.00781,1.00334,1.00681,,
CPV,,,,1.04766,0.99669,1.01095,1.03767,0.99454,1.00566,1.00529,0.99845,1.01997,0.99398,0.98946,1.00058,
CAF,,,,,,1.04928,,,,,1.00214,1.01098,,1.01732,,
TCD,,,,,,,,,,,,,0.93152,0.87925,0.94259,
CHL,,,,,,,,,,1.05088,1.06311,1.06851,0.99149,0.9953,0.99846,
COL,1.0434,1.02111,1.01692,1.00856,1.00873,,1.01052,1.001,1.02438,1.00966,1.01213,1.00621,1.00872,1.00976,,
COM,,0.98143,,,,,,,,,,,,,,
COG,,1.60146,1.49025,1.0724,1.07811,1.07658,1.07467,1.03997,1.11487,1.07293,1.01533,1.13107,1.06848,0.9811,0.98394,
CRI,,,,,,,,,,,,,,1.01522,1.01392,
CIV,,,0.96552,0.97742,0.99081,0.97068,,,,,,0.98381,,,,
HRV,,0.97955,0.97227,0.96683,0.95459,0.97025,,0.97767,0.97858,0.96315,0.96084,0.96074,0.98254,0.96948,0.97282,
CUB,,1.04798,1.02398,1.02577,1.02645,0.98665,0.99174,0.99202,0.99367,0.99869,0.99647,0.99325,0.99551,1.00011,0.99627,
CYP,,1.0257,1.0148,1.00415,1.00418,1.0157,1.01552,0.98211,0.98458,0.99361,0.99262,1.00953,1.01678,1.00568,0.99701,
COD,,,,0.98692,1.02067,,,,,,,,,1.05129,,
DNK,,1.01293,1.01425,1.00182,0.99561,,0.99802,1.03085,1.03653,1.0222,1.02482,1.02212,0.99346,0.99135,0.98744,
DJI,,1.60451,1.26048,1.50302,1.09013,,0.9874,,0.99579,0.9295,0.88133,0.92544,,0.97416,1.00621,
DMA,,1.09992,,1.07245,,,,,,,,,1.14799,,,
DOM,,1.02485,1.03068,,0.95573,0.99855,1.02688,1.01299,1.01834,1.02281,1.01474,0.90495,1.00088,1.03145,1.04155,
ECU,,1.03794,1.02543,1.0323,1.03198,1.02798,1.00485,1.02195,1.01228,1.00827,,,1.01285,1.00844,1.02617,
EGY,,0.9452,0.94747,0.94248,0.94013,0.9417,,0.9455,0.94352,0.93971,,0.94649,,0.95312,0.95031,
SLV,1.06176,1.02206,1.02182,1.06518,1.06894,1.05916,1.04697,1.04382,1.04651,1.04025,1.04313,1.03215,1.03301,1.03999,1.02865,
GNQ,,1.0439,1.04436,,,,,,,,,,,0.99808,1.00039,
ERI,,0.92249,0.96076,0.93311,0.92985,1.02668,0.96746,1.03557,1.07823,0.9802,0.97685,,0.96954,0.98717,0.99735,
EST,,0.97766,0.98621,0.97909,0.98456,1.01012,0.98773,1.01701,1.00717,1.01682,1.01826,1.01068,0.98447,0.9792,0.97276,
FJI,1.01664,,,,,,1.06946,,1.02498,,,,,,,
FIN,0.98924,0.9886,0.99264,0.9985,0.99433,0.99752,1.00038,0.99773,0.99493,0.99526,0.99904,1.00178,1.00547,1.00117,1.00199,
FRA,,1.00206,1.00112,0.99891,1.00138,0.99922,0.99983,,,0.99959,0.99895,0.99812,0.99679,0.99897,0.9978,
GAB,,,,,,,,,,,,,,1.03719,,
GMB,,,,,,,,,,1.04256,,,1.03704,,,
GEO,,0.99338,0.99172,,1.0583,1.08245,1.1377,1.21735,1.0093,1.19354,,,,,,
GHA,,,1.03368,1.03502,,,1.0687,1.0417,1.04415,1.04169,1.03697,1.03598,,,1.0299,1.02922
GRC,1.02811,1.01508,1.01705,1.02279,1.03156,1.02568,1.02424,1.02524,1.0247,1.02238,,,1.01583,1.01495,,
GRD,,,,,1.10219,1.028,1.12513,,,1.01705,1.04419,1.05111,1.08682,,,
GTM,,0.97238,0.98322,0.98679,0.99139,,0.9988,0.99424,1.00443,1.00484,1.0036,1.01488,1.01417,1.00376,,
GIN,,,,,,,0.96505,0.95454,0.98142,0.98114,1.00866,0.97326,0.97014,0.95575,,
GNB,,,1.01602,,,,,,,,,,1.04057,,,
GUY,,0.9644,0.94794,0.97051,,1.00851,,1.0228,,1.04875,1.06507,1.1037,1.12013,1.11433,1.097,
HND,,,1.04706,,,1.05001,1.04053,1.0298,1.0474,1.03662,1.03491,1.07978,1.0395,1.03033,1.03266,
HUN,0.99144,0.99029,0.98506,0.98454,0.98422,0.98235,0.98797,0.99219,0.99435,0.99221,0.9884,0.98702,0.98401,0.98457,0.98582,
ISL,0.98635,0.98406,0.98417,0.97748,0.97823,1.00951,1.00565,1.00372,0.99688,0.98935,0.99461,0.99838,0.98109,0.97642,,
IDN,,,,,,,,1.0437,1.04555,1.0575,,1.06771,1.04171,,0.98996,
IRN,,,,,,1.12367,,,,,,,,,,
IRQ,,0.99666,1.01164,,,1.00653,1.02094,,,1.00325,,,,,,
IRL,,,,,,,,,,,,,0.98117,0.97207,1.00913,
ISR,,1.00144,1.00778,0.99999,1.00408,1.00552,1.00353,1.00531,1.01106,1.00087,1.01293,1.06663,0.9961,1.00325,,
ITA,,0.98535,0.9969,0.98286,0.98314,0.98178,0.98351,0.97694,0.98126,0.9826,0.98254,0.9786,0.97948,0.97976,,
JAM,,1.0798,,1.01943,1.03918,1.02812,1.01151,,,1.00531,1.01868,,,,1.03081,
JPN,,1.01929,,,,,,,,,,,,,,
JOR,,0.91309,0.92339,,0.92474,0.92926,0.95228,0.93719,0.95223,,0.9368,,0.94122,0.9538,0.9609,
KAZ,,,,1.00288,1.00991,0.99451,0.98507,0.98905,0.98717,0.98402,0.98248,0.99387,,1.00402,1.0037,0.99803
KEN,,,,1.02545,1.01892,1.01884,1.0304,1.02507,0.97864,0.97878,0.99301,1.12017,,,,
KWT,,1.03081,1.00351,1.00012,0.98844,0.996,0.98155,1.03479,0.97507,0.9839,,,,,,
KGZ,,0.80367,0.99425,0.98978,0.99712,0.98061,1.00016,1.01263,1.00868,1.051,1.02313,0.98397,1.01695,1.00507,1.01892,
LAO,,1.1208,1.1111,1.10051,1.07656,1.0595,1.05934,1.05148,1.06824,,1.05933,1.05028,1.04077,1.05983,1.04675,
LVA,,0.95741,0.95544,0.94716,0.94918,0.95348,0.97439,0.99654,1.00053,0.98713,0.98704,0.97658,0.97225,0.97917,0.99227,
LBN,,0.98598,0.99216,1.00221,0.98361,0.96504,0.95133,0.94489,0.92801,0.94063,0.94834,0.95548,0.94899,0.95556,0.96258,
LSO,,,,,,,,1.06999,,,,,,,,
LBR,,,0.90854,,,,,,,,,,,,,
LBY,,,,,,,,0.97443,0.9751,,,,,,,
LIE,,,,,,0.92133,0.98986,,0.9604,0.93251,1.03321,0.94211,0.97073,0.96197,,
LTU,,0.98332,0.97128,0.98099,0.96429,0.98203,0.96365,0.97171,0.97587,0.981,0.99489,0.975,0.98306,0.98833,0.9814,
LUX,,1.00536,,1.00501,1.00647,,,1.0126,1.00679,1.01036,0.99513,,1.00214,1.00918,,
MKD,,1.00899,0.99544,0.99385,0.99523,1.00692,0.9962,1.00778,1.00608,1.00501,1.01111,1.06154,1.0204,1.01841,1.04477,
MDG,,,1.06784,1.04838,,,,1.02555,1.05053,1.03425,,1.03327,1.03096,,,
MYS,0.99029,1.04219,,,1.05643,1.08796,1.05878,1.02719,1.02748,0.98927,0.96417,0.95981,0.95586,0.91443,,
MDV,,1.01804,1.0371,1.05745,1.02276,,,0.98986,0.99722,1.02127,,,,,,
MLI,,,,,,,,,,,1.03564,,1.06633,1.03718,,
MLT,,,,,,,,,,,,,,0.93542,0.94694,
MHL,,,,,0.99072,,,,,,,,,,,
MUS,1.0222,1.00914,1.01799,1.01986,1.00167,1.0121,0.99448,1.00489,1.01414,1.01052,1.00767,1.00668,0.9674,0.97503,,
MEX,,0.9898,0.99786,0.99942,1.00405,1.00673,1.01623,1.02044,1.02437,1.02192,1.02023,1.01504,1.0124,1.01616,1.01731,
MNG,,1.18074,1.01565,1.08335,,,,,,1.03647,1.06976,1.03869,1.02868,1.03846,1.00862,
MNE,,,,,,,,,,,,,,0.96436,0.97998,
MAR,,0.56638,0.58478,0.62133,0.5955,0.6332,0.66338,0.67199,0.70934,0.72989,0.75139,,0.76028,0.70337,0.77861,0.79449
MMR,,,,,,,,,0.9978,1.02422,1.02679,1.01308,1.05233,,,
NRU,,,,,,,,,,0.9417,,,,,0.87608,
NPL,,,,,,,,,,,0.85238,,,,,
NLD,,,,,,,,,,,,,,0.99474,0.99695,
NZL,1.01332,1.00792,1.00418,1.01419,1.00058,0.99955,1.0024,1.01451,1.01819,1.01204,1.02851,1.0313,1.04365,1.04077,1.0396,
NIC,,1.04409,1.03826,1.01873,1.03736,,1.03327,1.02004,1.01794,1.01626,1.01005,,1.02631,,,
NER,,1.03416,1.02692,0.97699,0.96852,1.01993,0.98257,1.03743,1.08046,1.03681,,,1.03014,1.05352,1.04483,
NOR,1.0574,1.05911,1.05894,1.05833,1.05633,,,,,,1.00262,0.99866,0.99335,0.99648,0.99945,
OMN,,,,,,,,,,,,0.95964,,0.99615,0.98593,
PAK,,,,,,,0.82486,0.90649,,,,,,,,
PAN,,1.00955,1.00808,1.02329,1.00943,,1.01958,1.00814,1.00682,0.98609,1.00319,1.00712,1.00308,1.01486,1.00492,
PNG,0.94058,,,,,,,,,,,,,,,
PRY,1.04562,1.04301,1.04341,1.04184,1.02578,1.03142,1.03272,1.02553,1.02263,1.02384,1.01407,1.02092,1.01725,1.01625,,
PER,1.02713,1.02485,1.0207,1.02164,1.02151,1.01476,1.01195,1.00828,1.00987,1.00966,1.01318,1.01454,1.00313,1.00721,0.99448,
PHL,,,,0.98217,0.98027,,,0.97212,0.96109,0.96476,0.96096,1.00611,,,,
POL,1.00021,1.0083,1.0098,1.00527,1.00517,1.00252,1.00767,1.00497,1.00995,1.01084,1.0137,1.01304,1.01474,1.00713,0.99406,
PRT,,0.99542,0.99582,1.02712,,1.0196,1.02022,1.02115,1.01311,1.02322,1.00799,1.00448,1.00009,,0.98382,
QAT,,0.96313,0.91243,0.92336,0.93998,0.8237,0.85886,0.82711,1.00256,0.96382,0.96889,0.92552,,1.05847,1.02132,
KOR,,,,,,,,,,,,,0.99484,0.99776,,
MDA,,,,,,0.97003,0.97624,0.97953,0.99438,0.98429,0.98696,0.98805,0.98747,0.99602,0.98428,
ROU,,1.02526,1.03277,1.03189,1.03143,1.02799,1.02192,1.01685,1.01261,1.01366,1.01131,1.0151,1.0138,1.01381,1.01536,
RUS,,,,,,,,,,,0.99732,0.99514,,0.996,0.99657,
RWA,,,,,,,,,,,,0.98011,1.05271,1.04893,1.05812,
LCA,,,1.05009,1.05409,0.98105,1.06631,1.10964,1.01466,1.00678,0.99177,1.01026,1.0183,0.99304,0.93142,1.01099,
WSM,,,1.25177,1.2487,,,,,,,,,1.16175,1.08011,1.09162,
SMR,,,,,,,,,,,,0.97494,0.93496,1.25262,1.03451,
STP,,1.13146,,,,1.12376,1.02765,1.04451,,1.07364,1.0545,1.08561,1.09019,1.05943,1.04251,1.07368
SAU,,,,,,,,,,,,,,,,1.61355
SEN,,,1.04176,1.14457,,1.11802,1.11943,1.10932,1.12228,1.11074,1.11845,1.14908,1.1197,1.15028,1.12938,
SRB,,,,,,,,,,1.0013,1.00112,1.00483,1.00977,1.00277,1.00516,
SYC,0.98329,1.00486,0.99992,0.99373,0.97454,0.9477,,1.10851,,0.96634,1.04374,1.02826,0.95293,0.9732,,
SLE,,,,,,,,,,,,,,,1.07326,
SVN,,0.90939,0.85818,0.97615,0.95599,,,0.97531,0.98428,0.97359,0.98021,0.98986,0.98425,0.97681,0.99322,
SLB,,,,,,,,,,,,,1.02031,1.00131,1.00979,
ZAF,0.96266,0.97559,0.98887,0.99184,1.03738,1.00252,,,,,,,,,,
SSD,,,,,,,,,,,,,,0.93904,,
ESP,,1.00297,1.00815,1.00904,1.0049,1.00284,0.99904,1.00437,1.0053,1.01425,1.01402,1.01902,1.01192,1.00987,0.99947,
SUR,,,,,,,,0.99385,,,0.99603,1.00075,,0.99463,,
SWZ,,,,,,,0.99213,,,,,,,1.00997,,
SWE,,1.01028,0.99557,0.99246,0.98789,0.99507,0.98912,0.9883,1.05689,,0.99974,0.99886,0.99969,0.99736,0.99721,
CHE,,0.99217,0.99505,0.99783,0.99585,0.99892,0.99254,0.98631,0.98479,0.97825,0.98917,0.99153,0.9991,1.00221,0.98903,
SYR,,0.90043,0.92025,0.92823,0.91038,0.93951,0.9152,0.92516,0.94114,0.95176,0.94087,0.9585,0.94278,0.94146,0.94604,
TJK,,,,,,0.9523,0.94321,0.93251,0.91506,0.92154,0.87912,0.84881,0.85246,0.82628,,
TZA,,,,,,,0.99601,1.01907,1.0346,1.06629,1.02161,1.02592,1.02054,,,
THA,,,,,,,,,1.0303,1.02836,1.02615,1.01158,1.03423,0.99835,,0.98196
TGO,,0.98906,1.0453,0.98958,1.02096,0.98184,,,,1.01065,1.03006,1.04074,1.02409,1.02118,1.03225,
TON,1.10163,2.10158,2.07081,,,,,,,,,,,,,
TTO,,,1.03799,1.0372,,,0.99593,0.99506,,0.99654,,,,,,
TUN,,0.9378,0.97245,0.96481,0.9674,,,,,,,,,,,
TUR,,,,,,,0.95049,0.95157,0.95806,0.95457,0.95416,0.9496,0.95369,0.96229,0.96626,
TUV,,,,,,,,1.09096,1.25662,,,,,,,
UGA,,,,,,,,,,1.04717,1.04932,,1.04532,,,
ARE,,0.98995,0.98697,0.98835,0.98772,0.95214,0.93782,0.93926,0.97071,0.93578,,0.96808,1.00487,1.02064,,
GBR,0.99863,1.00011,0.9984,0.99551,0.99996,1.00299,0.99946,1.02506,1.02563,1.02898,1.02203,1.0166,1.04482,1.01169,1.00854,
USA,,0.97852,1.02527,,1.07577,,0.96727,0.93146,1.01635,0.99459,1.01367,1.00398,1.05164,0.97893,0.9881,
URY,,,,,,,,1.00977,1.01183,1.00835,1.01314,1.00486,1.00023,,,
UZB,,,,,,,,,,,1.04035,1.01269,1.00108,1.00429,,
VUT,,,,,,,,,,1.03491,0.99177,1.00709,1.04709,,,
VEN,,1.03066,1.02301,1.02309,1.02335,1.01867,1.01831,1.02078,1.01517,1.00951,1.01267,1.03547,1.07292,1.06946,1.00441,
YEM,,0.86279,,,0.92058,0.93577,,,,,,,1.0162,0.89313,,
ACE,,,,,,,,,,,0.997233,0.992236,0.990796,0.994886,0.996476,
HIA,,0.999169,,,,,,,,,1.00325,0.997392,0.998579,1.00328,0.994209,
AME,,,1.02251,,,,1.02413,,1.0236,1.01598,1.01892,,1.02999,1.01417,,
ANE,,0.974409,0.959859,,,0.942478,,,,,,,,,,
ASA,,0.986125,1.00949,,1.07577,,0.96727,0.93146,1.01635,0.99459,1.01012,1.0059,1.02749,0.99287,0.9881,
ECM,,,,,,,,,,,0.99884,0.99812,0.99519,0.99602,0.99657,
HIM,,1.00011,,,,,,,,,0.99974,0.99886,0.9991,0.99736,0.99701,
LCM,,,1.02182,,,,1.01623,,1.0162,1.00966,1.01318,,1.01417,1.00976,,
MEM,,0.96313,0.97245,,,0.95214,,,,,,,,,,
NAN,,0.97852,0.99371,,1.07577,,0.96727,0.93146,1.01635,0.99459,1.00658,1.00398,1.00334,0.97893,0.9881,
ECE,,,,,,,,,,,0.767332,0.765536,0.612228,0.797827,0.688461,
HWW,,0.666687,,,,,,,,,0.712294,0.71744,0.664319,0.749479,0.622133,
LCE,,,0.603332,,,,0.609051,,0.610951,0.648934,0.624601,,0.642784,0.636038,,
MEE,,0.627007,0.581522,,,0.845393,,,,,,,,,,
NAE,,0.980015,1.02217,,0.970299,,0.872275,0.839869,0.916375,0.896685,1.01297,1.00436,1.04684,0.981708,0.889298,
WLD,,,,,,,,,,,,,,,,0
HIC,,,,,,,,,,,,,,,,0
LIC,,,,,,,,,,,,,,,,0
LMC,,,,,,,,,,,,,,,,0
UMC,,,,,,,,,,,,,,,,0
# Series: NERAPPGP,,,,,,,,,,,,,,,,
"# Name: Net enrollment ratio in pre-primary school, GPI",,,,,,,,,,,,,,,,
"# Definition: The number of children enrolled in pre-primary school who belong to the age group that officially corresponds to pre-primary schooling, divided by the total population of the same age group.",,,,,,,,,,,,,,,,
"# Source: UN Educational, Scientific and Cultural Organization (UNESCO) Institute for Statistics",,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,
