ISO,1990,1995,2000,2005,2010
PNG,57.11,47.8,39.69,35.03,27.99
PRY,18.73,14.44,10.69,8.29,6.64
PER,44.64,24.8,8.1,4.76,4.12
PHL,6.81,11.6,12.53,11.79,10.2
POL,0.72,0.46,0.26,0.2,0.17
PRT,0.73,0.36,0.34,0.37,0.4
QAT,0.99,1.05,1.15,0.99,0.75
KOR,3.37,1.57,0.87,0.53,0.56
MDA,2.77,2.26,1.38,0.74,0.63
ROU,2.35,1.93,1.37,0.8,0.46
RUS,4.03,5.44,5.77,5.61,3.54
RWA,141.24,170.85,115.39,60.81,39.82
LCA,10.86,7.41,3.98,2.82,2.45
VCT,10.07,5.47,3.95,3.33,2.45
WSM,29.12,29.51,19.73,15.64,13.99
STP,57.3,49.31,38.04,25.45,19.83
SAU,8.72,7.23,5.65,4.41,3.55
SEN,151.15,142.78,135.12,86.72,74.89
SRB,0.39,0.53,0.2,0.16,0.14
SYC,12,15.94,15.76,15.81,17.39
SLE,115.86,115.69,109.91,84.52,60.59
SGP,1.93,1.21,0.74,0.58,0.63
SVK,0.33,0.29,0.36,0.34,0.28
SVN,0.33,0.27,0.27,0.22,0.15
SLB,110.59,105.19,77.68,67.14,55.1
SOM,181.81,184.24,168.7,144.83,138.35
ZAF,46.6,40.57,49.21,50.8,41.13
ESP,0.52,0.41,0.51,0.58,0.49
LKA,17.21,14.65,13.6,11.87,9.7
SDN,86.29,74,65.92,62.84,49.95
SUR,41.94,30.49,12.09,5.4,4.09
SWZ,78.94,81.75,103.66,112.14,85.78
SWE,0.15,0.21,0.69,1.21,1.49
CHE,1.17,1.72,2.41,2.29,1.97
SYR,5.19,3.2,1.98,1.48,1.22
TJK,58.92,62.87,39.7,22.12,17.55
TZA,130.02,119.44,75.45,50.57,40.3
THA,9.45,6.25,5.89,5.64,4.55
TLS,62.75,50.35,46.91,31.66,23.12
TGO,87.44,91.36,77.24,72.06,64.65
TON,30.06,30.17,23.06,19.51,16.27
TTO,8.5,8.67,6.17,4.37,3.53
TUN,14.32,9.63,5.47,3.61,2.62
TUR,16.77,10.05,4.78,3.3,2.69
TKM,42.46,43.13,32.52,17.17,10.54
UGA,100.2,89.31,76.14,52.85,38.01
UKR,2.25,3.08,3.17,3.45,2.55
ARE,3.93,2.99,2.4,1.99,1.69
GBR,0.64,0.63,0.74,1.38,1.49
USA,0.31,0.36,0.64,1.31,1.56
URY,4.98,3.62,2.63,2.39,2.06
UZB,15.21,14.87,6.57,2.89,2.44
VUT,96.04,93.05,65.74,56.04,45.11
VEN,17.78,15.41,10.34,8.15,7.3
VNM,16.25,11.49,7.84,4.9,3.72
YEM,84.05,81.35,63.98,45.84,36.08
ZMB,74.19,66.92,59.74,45.38,34.34
ZWE,42.92,45.84,54.39,78.12,81.78
HIA,7.43981,6.08462,3.78885,2.77769,2.40904
LIA,131.469,120.057,100.136,78.2209,68.478
LMA,67.6472,58.845,46.8096,37.743,31.4672
UMA,24.1667,20.1392,15.8808,12.5075,9.9
HIM,0.75,0.68,0.69,0.92,0.84
LIM,130.02,115.69,82.37,67.29,59.23
LMM,66.25,50.35,39.91,31.66,23.12
UMM,11.02,7.54,5.89,4.76,3.26
HWW,,1.40472,1.47755,1.65476,1.46194
LIW,,102.073,81.0555,62.0661,53.2213
LMW,,66.1348,62.4744,56.2733,43.5604
UMW,,10.1354,6.70115,4.77904,3.71076
WLD,,36.01,31.09,26.06,21.2
EAS,,11.06,8.7,6.61,4.67
ECS,,10.06,6.73,4.79,3.33
LCN,,20.65,12.13,8.5,6.77
MEA,,21.72,14.5,10.06,7.87
SAS,,82.05,78.16,71.17,54.17
SSF,,114.38,96.23,75.72,65.07
# Series: DEDDMAIN,,,,,
"# Name: Deaths per 100,000, Diarrheal diseases, male",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
