ISO,1990,1995,2000,2005,2010
SYR,2.22,2,1.85,1.62,1.36
TJK,6.82,4.58,4.24,4.46,4.36
TZA,3,2.91,2.76,2.76,2.67
THA,15.6,13.78,15.77,16.55,15.53
TLS,9.54,9.61,9.19,8.95,8.86
TGO,1.95,1.74,1.69,1.62,1.61
TON,5.02,5.41,5.1,4.34,3.75
TTO,4.13,4.55,4.2,3.6,3.39
TUN,2.7,2.62,2.49,2.44,2.35
TUR,13.73,13.35,11.41,11.59,11.51
TKM,4.98,4.83,4.75,4.53,4.29
UGA,2.45,2.55,2.61,2.72,2.87
UKR,8.89,9.05,8.07,7.46,6.08
ARE,7.1,6.56,5.91,5.15,4.74
GBR,26.57,26.38,25.33,24.23,23.14
USA,29.02,30.25,29.8,28.66,26.91
URY,6.89,7.46,7.62,7.9,7.12
UZB,6.68,5.74,4.96,4.51,4.54
VUT,6.94,8.02,8,7.46,6.92
VEN,10.96,10.94,10.58,10.82,10.49
VNM,11.35,10.23,11.12,12.36,12.68
YEM,5.68,5.31,5.02,4.93,4.94
ZMB,3.51,3.78,3.83,3.86,3.54
ZWE,8.2,6.63,5.92,6.28,6.76
HIA,11.5158,11.789,11.8685,11.8052,11.24
LIA,5.14743,5.01743,4.91229,4.79229,4.75143
LMA,5.73087,5.77587,5.70457,5.67826,5.48022
UMA,8.23212,8.30577,8.24077,8.15673,7.80904
HIM,9.87,9.77,10.05,10.12,10.09
LIM,3.42,3.55,3.67,3.56,3.5
LMM,4.71,5.02,5.02,4.93,4.94
UMM,7.04,7.08,6.85,6.16,6.01
HWW,,16.3668,16.4584,16.2314,15.5506
LIW,,6.15201,5.86303,5.63646,5.5231
LMW,,5.18634,5.18211,5.68153,5.80112
UMW,,15.3048,15.8528,16.0685,15.4548
WLD,,13.03,13.18,13.26,12.84
EAS,,17.97,18.99,19.52,18.96
ECS,,9.36,8.31,8.13,7.55
LCN,,8.19,8.34,8.3,8.02
MEA,,5.26,4.98,4.73,4.73
SAS,,3.87,3.82,4.71,5.09
SSF,,3.72,3.49,3.32,3.21
# Series: DELCFEIN,,,,,
"# Name: Deaths per 100,000, Trachea, bronchus, and lung cancer, female",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
