ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ASE,399.733,428.117,444.217,468.883,499.883,522.583,545.917,566.317,608.717,655.217,712.6,774.05,842.9,875.75,940.05,1023.52,1087.25,1138.63,1196.07
AEE,22.0826,23.3152,24.1891,24.8152,25.4239,26.3435,27.4391,28.5283,31.5348,33.45,35.3522,37.8413,40.3239,42.8152,44.0261,46.4217,48.4261,50.5478,52.8087
UMA,190.46,202.256,214.379,222.085,228.929,242.158,250.915,263.15,278.908,301.635,325.292,354.188,387.712,412.215,427.758,462.494,492.656,518.167,545.39
EAM,20.4,21,20.7,20.6,22.7,25.9,28.8,32.2,36.7,41.7,48.6,49.7,52.4,54.9,57.3,59.8,62.7,65.8,69.5
ECM,84.1,90.9,100.7,109.3,120.5,131.9,138.9,147,151.4,158.4,167.5,175,178,179.6,167.5,169.2,172.9,172.4,172.8
HIM,135.1,145,128.3,134.2,140.1,150.9,151.9,154.4,161.2,175.6,179.9,186,188.9,195.4,197.2,208,217.5,221.4,218.3
LCM,22.5,23.8,24.6,25.4,25.1,24.5,24.3,24.3,25.3,26.4,26.9,28.2,29.7,31.6,30.4,34.4,35.9,35.4,40.5
LIM,6.5,6.6,7,7.5,7.5,7.5,8.2,8.9,10.2,10.6,10.9,11.2,12.2,13.2,13.5,13.8,14.3,15.1,16
LMM,24,24.4,25.4,25.4,25.1,24.5,24.3,24.3,25.3,26.4,27.8,29.9,32.4,35,38.2,39.9,40.8,41.5,42.2
MEM,54.5,56.9,57.9,70.2,70.7,72.6,75,75.9,79.2,85.6,91.9,96.9,101.2,108,115.9,121.8,122.8,129.9,135.4
NAN,841.5,855.6,892,928.9,975.4,1025,1043,1072,1092,1127,1162,1193,1217,1231,1198,1238,1269,1291,1317
SAM,65.9,68.4,72.7,76.1,79.4,84.2,82.9,86.2,91.3,96.3,102.3,110.2,117.7,124.7,129.1,139.4,150.9,160.5,172.1
SSM,7,7.2,7.5,8.3,8.9,9.1,9.5,10.4,10.5,11.2,11.7,12.5,12.5,13.3,14.5,15.1,15.7,16.3,16.8
UMM,34.6,36.4,44,49.2,45.8,48.3,52,54.3,55.6,60.4,66,73.1,81.9,86.9,86.3,93,84,84.5,85.2
EAE,2101.45,2286.91,2469.22,2602.15,2769.46,2977.43,3191.7,3445.89,3754.23,4095.96,4514.46,5033.75,5687.67,6176.91,6683.11,7347.9,7982.08,8557,9173.82
ECE,882.059,887.887,909.411,917.931,944.622,995.911,1021.76,1047.96,1080.43,1124.41,1165.69,1224.77,1285.79,1306.76,1230.76,1269.16,1305.58,1323.11,1335.06
HWW,3231.4,3340.82,3478.78,3594.1,3749.96,3918.6,3976.82,4053.04,4168.48,4326.57,4467.3,4604.32,4716.84,4721.39,4568.03,4698.97,4781.77,4882.6,4981.89
LCE,685.999,707.732,740.509,751.94,755.324,786.5,790.992,799.964,811.994,855.646,886.008,926.893,976.001,1012.98,997.691,1062.83,1099.26,1119.74,1144.21
LIW,38.8669,40.9747,42.7094,44.5613,46.537,48.905,51.4478,53.3929,55.8401,59.4846,63.3681,67.14,71.2763,74.9226,78.5493,82.9872,87.7298,92.7687,98.1707
LMW,1075.81,1156.72,1203.11,1251.84,1333.41,1390.99,1459.06,1516.23,1639.39,1763.71,1918.1,2087.15,2281.42,2376.48,2552.81,2794.55,2972.08,3122.61,3278.6
MEE,268.055,283.042,291.992,303.819,312.252,326.614,336.651,351.338,369.961,393.054,411.959,436.019,460.74,479.303,495.667,523.875,541.634,541.019,547.018
NAE,8514.81,8838.3,9236.87,9649.18,10104,10520,10624.5,10815,11117.1,11536.4,11920.7,12238,12455,12417.5,12068.8,12370.8,12566.7,12853.4,13134.3
SAE,1403.58,1511.03,1570.66,1665.51,1785.57,1859.26,1951.28,2024.57,2187.92,2359.29,2576.24,2812.59,3086.04,3210.66,3473.45,3821.25,4072.94,4266.12,4479.82
SSE,75.7383,79.5265,81.5621,82.8832,83.8832,87.3104,90.5945,93.6675,113.227,120.081,125.437,134.599,141.674,151.468,158.224,168.223,175.509,183.32,191.905
UMW,1822.49,1989.58,2160.43,2310.2,2465.03,2657.2,2852.08,3087.17,3369.37,3688.41,4076.11,4558.58,5163.19,5626.68,6092.7,6701.87,7283.91,7797.15,8349.48
WLD,42818,44577,46434,47596,49336,51671,52879,54351,56520,59415,62253,65607,69176,71110,70990,74727,77710,80223,82762
# Series: RGDPPUSD,,,,,,,,,,,,,,,,,,,
"# Name: Real GDP (US$ at PPP, 2005 prices)",,,,,,,,,,,,,,,,,,,
"# Definition: Gross domestic product (GDP) at constant market prices, rebased to 2005 constant prices and translated into US$ (in billions) using the LCU:$ PPP exchange rate in 2005.",,,,,,,,,,,,,,,,,,,
# Source: Economist Intelligence Unit,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
