ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
SWZ,56.3908,55.0045,53.4372,51.7894,50.1564,48.6641,47.4341,46.5233,45.9581,45.7453,45.8601,46.2414,46.7724,47.3458,47.8928,48.3458,48.6614
SWE,78.7405,78.959,79.1976,79.339,79.4415,79.6439,79.7951,79.8463,80.0951,80.4976,80.5463,80.7488,80.9,81.1,81.3512,81.4512,81.8024
CHE,78.4171,78.8961,79.0795,79.3244,79.5805,79.6805,80.1805,80.3854,80.5366,81.0878,81.2366,81.4902,81.7415,81.9927,82.0439,82.2463,82.6951
SYR,71.9127,72.2123,72.5018,72.7832,73.0577,73.3303,73.6116,73.9,74.1895,74.4705,74.7167,74.8978,74.9978,75.0151,74.9625,74.8676,74.7706
TJK,62.3905,62.5767,62.8288,63.1191,63.4346,63.7717,64.1288,64.5064,64.9,65.2966,65.6785,66.0297,66.3401,66.6045,66.8213,66.9955,67.1352
TZA,49.1737,49.1311,49.1828,49.3319,49.5892,49.9715,50.4968,51.1595,51.9467,52.8408,53.8253,54.8843,55.9877,57.0972,58.1759,59.1817,60.0747
THA,70.5325,70.5641,70.6151,70.6832,70.7796,70.9166,71.1071,71.3523,71.6445,71.9756,72.3284,72.6819,73.0182,73.3222,73.5871,73.8138,74.0089
TLS,53.6953,54.9697,56.2267,57.4127,58.5032,59.4814,60.3462,61.1205,61.8293,62.4852,63.1006,63.6896,64.2638,64.8279,65.388,65.9445,66.4918
TGO,54.7279,54.3436,54.005,53.7486,53.5942,53.5453,53.5882,53.6887,53.8194,53.9713,54.1432,54.3415,54.5737,54.8432,55.1439,55.4689,55.8077
TON,70.1193,70.2385,70.3637,70.4929,70.6251,70.7604,70.8986,71.0367,71.1754,71.3144,71.4533,71.5937,71.7375,71.8827,72.0318,72.1826,72.3352
TTO,68.3838,68.4308,68.4726,68.5113,68.5516,68.598,68.654,68.7231,68.8054,68.9006,69.0078,69.1245,69.244,69.3644,69.4825,69.5974,69.7086
TUN,71.3537,71.5537,71.9024,72.0512,72.5,72.6,72.8488,73,73.0512,73.3024,73.5024,73.9,74.2024,74.3024,74.4512,74.6024,74.7537
TUR,66.9819,67.5862,68.1997,68.8123,69.4154,69.9984,70.5518,71.0731,71.5599,72.0111,72.4284,72.8157,73.1819,73.5342,73.8761,74.2112,74.5405
TKM,63.0302,63.2098,63.4001,63.5825,63.7512,63.8993,64.0261,64.1376,64.2404,64.3374,64.4324,64.5313,64.6378,64.7541,64.881,65.0182,65.1636
UGA,45.9662,46.0544,46.3228,46.7633,47.3649,48.1094,48.9728,49.9128,50.8888,51.8714,52.8399,53.7878,54.7176,55.6244,56.4918,57.2965,58.0175
UKR,67.1171,67.3107,67.2954,67.9683,68.1939,67.8634,68.2871,68.2756,68.2107,68.1854,67.9568,68.0776,68.2222,68.2515,69.19,70.2756,70.8093
ARE,73.1219,73.3878,73.6497,73.9056,74.1579,74.4057,74.6495,74.8892,75.1245,75.3557,75.5819,75.8001,76.0112,76.2148,76.4107,76.5986,76.781
GBR,76.8366,77.0878,77.211,77.1902,77.3902,77.7415,77.9927,78.1439,78.4463,78.7463,79.0488,79.2488,79.4488,79.6,80.0512,80.4024,80.7537
USA,75.6219,75.9966,76.4293,76.5805,76.5829,76.6366,76.7366,76.8366,76.9878,77.339,77.339,77.5878,77.839,77.939,78.0902,78.5415,78.6415
URY,73.5395,73.7679,73.9969,74.223,74.4436,74.6601,74.8726,75.0861,75.2997,75.5133,75.7228,75.9249,76.1161,76.2951,76.4612,76.6162,76.7643
UZB,66.3168,66.4318,66.5711,66.7088,66.8333,66.9408,67.0293,67.1084,67.1866,67.265,67.3471,67.4352,67.5297,67.6322,67.742,67.8588,67.9804
VUT,65.4593,65.8995,66.3301,66.7512,67.1598,67.555,67.9347,68.2999,68.6517,68.99,69.3168,69.6348,69.9442,70.2477,70.5458,70.8389,71.1281
VEN,71.8653,71.9856,72.1,72.2113,72.3242,72.4442,72.5771,72.725,72.8879,73.0659,73.2538,73.4477,73.6391,73.825,74.0025,74.1705,74.331
VNM,72.1427,72.4591,72.769,73.07,73.3595,73.6311,73.8797,74.1022,74.2992,74.4738,74.6279,74.7686,74.9022,75.0351,75.1708,75.3117,75.4579
YEM,59.2364,59.4962,59.748,59.9913,60.2276,60.4579,60.6837,60.904,61.1183,61.3287,61.5349,61.7387,61.9398,62.1378,62.3338,62.5277,62.7185
ZMB,40.9475,40.7814,40.7758,40.9346,41.2645,41.7831,42.5066,43.4269,44.5223,45.765,47.1283,48.5849,50.0985,51.6222,53.1134,54.5276,55.8331
ZWE,51.341,49.5249,47.7953,46.2366,44.9265,43.922,43.2531,42.9057,42.8739,43.1782,43.8884,45.0843,46.7497,48.8083,51.1479,53.5931,55.9462
WLD,66.436,66.6904,66.9592,67.1859,67.4171,67.6906,67.9833,68.2377,68.4981,68.803,69.0346,69.3315,69.5902,69.8193,70.0734,70.3104,70.5393
HIC,74.9194,75.3705,75.772,75.9044,75.9569,76.1395,76.4095,76.5115,76.6598,77.0699,77.1696,77.6279,77.9206,78.0889,78.3746,78.6373,78.8835
LIC,54.2559,54.4692,54.7107,54.9895,55.3082,55.6807,56.084,56.5184,56.9889,57.4824,57.9953,58.5243,59.0649,59.6088,60.1437,60.6546,61.1358
LMC,61.3455,61.6332,61.921,62.2296,62.5277,62.8181,63.1296,63.4374,63.7495,64.0641,64.3711,64.6774,64.9717,65.2492,65.5279,65.7923,66.0313
UMC,69.722,69.9496,70.2248,70.5296,70.8752,71.2406,71.5941,71.9255,72.2322,72.5074,72.7418,72.9577,73.1585,73.3537,73.5596,73.7513,73.9635
EAS,70.1807,70.4426,70.7223,71.0366,71.3928,71.81,72.221,72.6003,72.9424,73.2498,73.484,73.7153,73.9029,74.0726,74.2562,74.4037,74.5443
ECS,71.8193,72.2039,72.5721,72.7609,72.8545,73.0055,73.3165,73.3851,73.5157,73.9313,74.0702,74.5379,74.8803,75.1217,75.4982,75.7817,76.2037
LCN,70.045,70.3813,70.7095,71.0249,71.3292,71.628,71.9073,72.1791,72.4393,72.6926,72.9419,73.189,73.4331,73.677,73.9156,74.1575,74.3991
MEA,68.2399,68.5794,68.8772,69.1493,69.421,69.6659,69.9051,70.1185,70.3206,70.5286,70.7243,71.0267,71.2298,71.3468,71.561,71.7706,71.9798
NAC,75.8559,76.2182,76.6325,76.7862,76.8095,76.8924,77.0071,77.1073,77.2685,77.6151,77.6303,77.8888,78.0886,78.1963,78.3506,78.7753,78.8834
SAS,60.6656,61.0538,61.4518,61.8547,62.2585,62.6577,63.0503,63.4393,63.8224,64.1956,64.5557,64.9004,65.2284,65.5406,65.8376,66.1197,66.3889
SSF,49.9281,49.925,49.9401,49.9803,50.068,50.218,50.4453,50.7605,51.16,51.6416,52.1954,52.8077,53.4543,54.1087,54.751,55.3605,55.9233
# Series: LE00TOIN,,,,,,,,,,,,,,,,,
"# Name: Life expectancy at birth, total",,,,,,,,,,,,,,,,,
# Definition: Indicates the number of years a newborn infant would live if prevailing patterns of mortality at the time of its birth were to stay the same throughout its life.,,,,,,,,,,,,,,,,,
# Source: World Bank,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,
