ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
SSM,20.8,21,21.8,22.5,23.2,24.1,22.7,23.2,25.13,24.45,26.75,26.43,27.03,27.34,27.41,27.85
UMM,26.7,26.9,27.1,28.4,28.1,28.9,29.6,30.68,30.91,31.07,30.8,32.37,32.81,33.99,31.44,30.39
EAE,2882.19,2967.64,2958.73,2947.64,2965.43,2975.08,2824.11,3068.87,3500.32,4039.85,4381.66,4831.64,5094.75,5418.93,5851.16,6442.07
ECE,725.554,721.421,697.55,689.592,688.175,691.977,696.395,692.873,704.651,704.896,701.452,706.547,701.53,705.459,659.885,691.225
GLE,1707.75,1748.33,1754.37,1751.72,1773.96,1785.84,1730.79,1818.91,1969.23,2166.66,2289.41,2440.05,2541.87,2653.19,2788.48,2991.14
HWW,2123.52,2163.71,2187.63,2186.34,2224,2281.81,2276.53,2288.83,2312.25,2345.24,2351.12,2344.9,2372.83,2333.37,2207.42,2334.02
LCE,875.51,888.532,897.294,904.445,907.668,908.834,953.763,969.878,982.714,1007.95,1034.42,901.661,909.026,921.412,905.892,937.464
LIW,98.6921,97.6224,96.7446,95.9698,95.3066,95.1612,94.2493,95.2097,96.7771,98.0684,99.7495,100.487,101.884,103.753,105.385,107.401
LMW,875.03,900.673,927.148,939.349,985.153,997.808,908.165,936.785,960.48,1017.64,1059.02,1151.73,1207.53,1260.62,1346.18,1347.87
MEE,166.769,169.546,179.519,183.888,195.824,198.803,208.012,214.497,220.225,236.108,253.223,262.024,268.14,281.36,289.774,305.493
NAE,5641.95,5756.04,5880.48,5892.05,5982.96,6148.22,6092.44,6126.28,6162.93,6254.22,6283.49,6231.43,6332,6181.01,5852,6174.42
SAE,1008.55,1045.37,1083.01,1102.9,1168.07,1182.07,1170.21,1206.86,1239.3,1316.77,1373.1,1479.85,1563.99,1645.53,1774.8,1771.47
SSE,180.586,182.625,182.635,180.637,181.941,182.382,184.77,185.959,189.391,193.922,198.2,198.838,201.763,204.965,202.109,204.337
UMW,2680.52,2759.6,2752.53,2749.4,2762.19,2766.61,2715.62,2944.67,3348.7,3852.15,4176.44,4539.42,4783.09,5097.26,5492.94,6034.21
# Series: GHGETLUC,,,,,,,,,,,,,,,,
"# Name: Green house gas emissions total with land use, land-use change and forestry",,,,,,,,,,,,,,,,
"# Definition: Total green house gas emissions with land use, including land-use change and forestry",,,,,,,,,,,,,,,,
# Source: World Resources Institute,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,
