ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
VUT,0.51,0.53,0.55,0.58,0.57,0.6,0.6,0.58,0.6,0.64,0.7,0.78,0.84,0.92,0.95,0.98,1.01,1.05,1.1
VEN,273.71,267.62,279.62,277.85,269.75,284.48,296.49,276.51,258.13,312.77,357.75,406.11,449.63,484,471.51,470.76,500.92,538,553.3
VNM,116.98,130.24,143.27,153.17,162.78,164.74,178.85,192.63,210.47,230.83,255.95,282.22,310.37,334.35,355.11,382.49,414.34,443.7,474.7
YEM,42.57,45.24,48.04,51.79,54.08,62.97,67.66,71.7,76.23,79.65,87.64,98.04,86.98,92.26,96.8,102.07,88.56,93.53,99.31
ZMB,14.95,16.09,17.14,16.89,17.3,18.67,20.25,21.45,22.97,25.19,27.75,31.27,34.95,37.9,39.67,45.01,49.09,53.34,57.77
ZWE,,,,,,,,,,,2.31,2.34,2.27,1.99,1.98,2.14,2.31,2.42,2.52
AAE,344.727,373.295,397.145,397.097,417.81,427.548,454.252,487.899,524.784,573.931,685.188,763.112,841.293,905.027,953.197,1032.16,1112.49,1208.07,1295.09
ACE,237.463,245.782,252.901,262.36,272.103,294.636,310.102,323.99,337.381,358.938,383.218,425.978,456.815,488.965,478.112,495.348,524.607,532.138,548.443
HIA,460.267,483.038,508.611,526.86,552.179,570.724,594.981,618.177,645.111,685.788,729.271,788.783,835.827,871.027,853.3,888.492,930.284,955.693,988.611
AME,106.039,110.655,117.872,121.436,124.361,130.665,134.128,136.095,141.575,154.355,168.57,185.145,201.046,214.06,214.252,230.71,247.76,257.413,268.553
LIA,11.056,12.8513,13.5835,14.1826,15.0174,15.4374,16.9519,17.9944,19.3347,21.1338,22.797,24.8764,27.2806,29.5985,31.4021,33.8009,36.6527,39.5827,42.6024
LMA,103.49,111.093,117.203,118.537,125.45,126.51,134.899,142.306,156.601,172.955,199.708,220.389,243.294,259.713,275.356,288.546,310.125,329.588,350.816
ANE,135.111,140.502,148.224,152.765,157.151,158.854,163.868,171.575,182.721,203.633,222.863,251.463,271.617,289.047,293.878,313.026,330.362,355.075,377.969
ASA,4172.42,4403,4678.23,4939.15,5250.96,5588.59,5777.33,5969.08,6262.65,6675.5,7128.05,7544.55,7884.8,8026,7860.8,8161.8,8468.7,8810.1,9144.55
ASE,341.585,371.182,391.237,417.058,452.893,467.548,499.238,453.569,496.246,548.85,615.986,682.816,763.57,809.317,875.329,965.421,1046.24,1116.3,1190.11
AEE,22.8293,24.3662,25.56,26.552,27.4469,28.8027,30.8807,32.5296,37.2767,41.9502,44.7324,49.4615,54.3867,58.7133,61.3426,55.3367,59.0759,62.6372,66.9833
UMA,179.95,186.183,196.25,203.761,212.077,227.764,239.374,254.609,274.091,305.842,342.271,390.107,433.093,472.105,495.653,536.779,582.885,632.675,678.358
EAM,14.11,15.29,16.44,17.58,18.56,19.52,20.48,21.8,22.85,23.76,48.7,51.26,55.53,59.29,62.32,65.93,70.5,75.35,80.71
ECM,65.97,72.48,81.07,90.79,99.44,112.14,122.14,134.63,142.85,154.48,167.46,181.89,193.6,196.36,189.11,195.58,206.68,207.6,212
HIM,107.51,117.31,123.75,130.83,136.71,146.15,154,160.22,158.52,175.17,184.69,202.31,211.03,224.35,219.68,231.96,251.77,267.43,279.9
LCM,17.57,18.64,20.17,21.01,21.12,20.93,22.35,23.88,24.3,27.79,29.35,34.51,37.11,39.13,37.66,38.99,40.27,41.92,46.99
LIM,5.48,5.81,6.27,6.8,7.22,6.58,7.51,8.27,9.68,10.87,11.54,12.34,13.25,14.19,14.68,15.74,17.28,18.24,19.32
LMM,12.55,13.02,13.85,14.5,14.6,16.02,16.83,17.73,18.91,20.64,26.92,29.08,31.48,34.14,33.03,37.81,40.27,40.48,46.99
MEM,53.07,76.12,78.61,67.06,59.96,62.5,67.66,71.7,75.62,79.65,91.93,112.49,136.86,163.9,124.04,132.63,140.69,148.99,161.2
NAN,680.74,705.79,747.97,789.09,841.32,892.38,932.87,960.67,1014.6,1076.1,1162.4,1233.2,1292,1333.4,1302.9,1359.2,1419.5,1457,1521
SAM,53.98,57.07,61.78,65.38,69.17,74.99,75.5,79.69,86.13,93.3,102.33,113.55,124.48,134.47,140.28,153.37,169.3,183.15,199.4
SSM,5.48,6.01,6.29,6.8,7.22,7.23,8.09,9.68,10.26,12.16,11.74,12.85,13.25,14.19,15.14,16.66,17.59,18.59,19.51
UMM,23.57,29.08,29.2,36.17,35.77,40.22,46.85,49.55,51.88,58.26,68.83,84.73,92.33,98.69,102.94,106.88,109.64,115.83,119.82
EAE,1775.99,1974.14,2150.79,2274.4,2432.2,2620.62,2864.08,3164.77,3523.46,3953.86,4520.65,5269.32,5967.34,6628.9,7331.17,8010.9,8836.54,9840.43,10705.6
ECE,695.035,710.247,737.621,755.757,785.185,853.315,898.225,939.627,989.732,1054.6,1137.73,1285.44,1380.57,1505.84,1463.84,1526.61,1628.61,1662.92,1712.56
HWW,2634.46,2777.07,2940.98,3074.23,3253.51,3483.88,3620.23,3756,3941.13,4200.27,4481.37,4798.69,5046.56,5201.07,5084.76,5291.26,5512.6,5714.83,5922.3
LCE,653.572,677.956,717.534,734.542,757.506,802.391,825.032,844.672,875.339,948.885,1023.01,1105.49,1197.53,1279.5,1278.44,1381.26,1465.86,1507.13,1564.3
LIW,30.6243,34.9915,37.0561,38.796,41.0836,42.9092,46.7978,50.0133,53.4081,58.3553,64.2531,70.1877,76.593,82.2556,87.2132,93.6697,101.606,109.339,117.632
LMW,901.193,983.499,1040.43,1091.11,1185.03,1244.37,1333.76,1407.05,1549.53,1717.3,1926.36,2156.92,2419.95,2571.22,2786.34,3058.07,3318.21,3548.26,3782.31
MEE,234.87,254.154,266.913,277.719,288.7,327.118,341.328,360.569,386.55,424.933,464.181,515.241,557.085,575.211,598.957,639.526,676.828,726.157,782.777
NAE,6971.96,7368.48,7832.44,8271.63,8793.76,9363.27,9671.91,9995.43,10480.6,11175.1,11920.5,12614.2,13179.6,13398,13120.5,13612.5,14113.1,14692.7,15239.5
SAE,1160.08,1266.92,1338.74,1434.81,1570.6,1659.43,1779.68,1876.06,2062.44,2286.67,2576.71,2894.46,3260.47,3460.08,3766.73,4196.63,4562.84,4865.07,5185.07
SSE,94.9904,102.989,107.256,110.546,113.077,119.679,127.867,134.381,164.738,190.615,205.825,228.425,250.313,270.099,287.053,220.313,235.184,250.078,266.661
UMW,1560.16,1734.16,1896.51,2035.16,2181.81,2366.04,2586.31,2861.01,3191.07,3593.95,4123.79,4823.25,5471.05,6100.24,6750.58,7377.66,8142.56,9056.6,9844.84
WLD,36318,38369,40603,41987,44020,46992,49290,51590,54678,59111,64019,70367,75994,80404,81307,85854,91247,95876,100830
# Series: NGDPPUSD,,,,,,,,,,,,,,,,,,,
# Name: Nominal GDP (US$ at PPP),,,,,,,,,,,,,,,,,,,
# Definition: Gross domestic product (GDP) at purchasing power parity (PPP) in US$ (in billions),,,,,,,,,,,,,,,,,,,
# Source: Economist Intelligence Unit,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
