ISO,1990,1995,2000,2005,2010
HND,8.4,7.64,6.96,5.89,4.78
HUN,2.03,1.67,1.17,0.73,0.56
ISL,1.01,0.73,0.68,0.61,0.52
IND,75.78,60.03,48.57,44.32,30.7
IDN,97.05,76.68,71.23,69.41,53.36
IRN,4.06,3.14,2.36,1.33,1.09
IRQ,4.4,5.27,4.69,4.38,3.98
IRL,1.13,0.86,0.7,0.51,0.43
ISR,0.58,0.71,0.64,0.42,0.32
ITA,0.52,0.45,0.35,0.28,0.26
JAM,0.73,0.57,0.46,0.37,0.34
JPN,1.36,1.23,1.05,0.84,0.75
JOR,1.86,1.61,1.42,1.2,0.94
KAZ,6.6,10.89,12.92,10.23,6.34
KEN,37.97,40.77,49.3,45.12,32.33
KIR,79.38,68.95,45.56,31.64,24.61
KWT,5.46,4.65,3.55,2.81,2.62
KGZ,6.03,9.02,9.69,8.35,6.25
LAO,72.7,62.17,53.7,45,33.7
LVA,1.83,3.29,2.9,2.27,1.3
LBN,2.1,1.81,1.42,1.19,0.91
LSO,61.72,56.74,79.49,88.68,56.79
LBR,34.15,49.39,50.04,40.29,38.7
LBY,3.2,2.68,2.48,2.25,1.87
LTU,2.05,3.07,2.57,2.46,1.73
LUX,0.35,0.36,0.4,0.26,0.19
MKD,3.26,3.03,2.32,1.77,1.41
MDG,30.12,30.5,28.42,25.51,22.53
MWI,48.86,65.61,71.23,56.55,37.69
MYS,10,7.2,5.69,4.46,3.75
MDV,21.09,13.24,8.21,4.02,2.65
MLI,80.94,76.71,67.77,56.05,50.82
MLT,0.26,0.24,0.22,0.18,0.15
MHL,26.87,28.26,27.25,23.17,18.48
MRT,39.44,32.99,30.28,25.85,21.9
MUS,1.52,1.04,0.73,0.57,0.49
MEX,8.24,5.48,3.65,2.42,2.07
FSM,55.55,48.17,37.75,29.24,24.06
MNG,18.9,23.22,22.22,15.4,10.89
MNE,0.94,1.02,1.11,0.94,0.72
MAR,17.73,14.65,12.28,10.59,8.58
MOZ,82.51,82.48,77.96,74.44,63.47
MMR,87.15,79.96,66.05,46.95,32.65
NAM,50.15,51.49,59.58,53.47,31.59
NPL,51.09,41.08,34.77,30.33,26.55
NLD,0.49,0.44,0.43,0.36,0.29
NZL,0.59,0.46,0.35,0.28,0.22
NIC,11.42,9.68,7.62,5.84,4.79
NER,57.82,57.34,52.91,47.07,44.41
NGA,79.98,76.72,73.84,58.8,47.04
NOR,0.65,0.56,0.46,0.36,0.3
OMN,5.35,4.13,3.41,2.93,2.37
PAK,53.59,50.9,45.57,36.66,28.22
PAN,7.85,5.63,4.19,3.91,3.41
PNG,86.21,81.69,71.2,64.78,55.27
PRY,5.28,4.71,3.95,3.67,3.15
PER,32.8,21.86,12.17,8.41,6.58
PHL,58.44,48.53,43.72,35.05,27.76
POL,1.76,1.34,1.01,0.73,0.56
PRT,1.38,1.22,0.97,0.67,0.59
QAT,4.43,3.89,2.07,1.31,0.89
KOR,10,6.81,5.31,3.88,3.03
MDA,1.81,3.17,3.43,4.11,3.18
ROU,1.87,2.73,2.58,2.08,1.47
RUS,1.89,3.28,4.43,5.29,3.56
RWA,82.06,90.14,72.63,50.29,42.29
LCA,3.83,2.52,1.6,1.33,1.26
VCT,3.91,3.5,2.27,1.71,1.35
WSM,18.84,15.2,10.26,6.83,4.88
STP,14.88,14.74,11.08,8.9,7.41
SAU,10.02,8.8,7.28,5.9,4.69
SEN,43.38,42.04,37.52,30.77,30.23
SRB,0.95,1.09,1.01,0.85,0.59
SYC,4.58,3.83,3.36,3.14,2.75
SLE,44.07,43.98,48.13,44.11,39.02
SGP,2.97,2.08,1.56,1.02,0.86
SVK,0.88,0.7,0.49,0.35,0.27
SVN,1.27,0.88,0.59,0.45,0.39
SLB,93.82,86.58,73.69,68.88,56.23
SOM,53.86,59.12,67.48,69.33,71.35
ZAF,39.59,34.72,39.16,37.28,27.92
ESP,0.82,0.63,0.51,0.39,0.34
LKA,8.29,6.22,5.59,4.49,3.37
SDN,33.17,28.99,25.59,21.06,16.69
SUR,3.56,3.22,2.44,1.69,1.32
SWZ,46.3,44.74,62.15,68.79,44.26
SWE,0.54,0.5,0.42,0.32,0.26
CHE,0.41,0.25,0.15,0.11,0.1
SYR,2.18,1.44,0.91,0.66,0.49
TJK,8.56,12.36,15.75,13.17,9.81
TZA,58.63,63.12,59.05,50.87,39.35
THA,20.19,12.04,11.99,10.94,7.86
TLS,54.06,44.21,36.53,33.7,30.83
TGO,42.17,39.3,36.44,34.36,31.26
TON,20.21,17.6,12.63,7.94,5.89
TTO,1.28,1.37,1.11,0.8,0.63
TUN,4.06,3.05,2.22,1.78,1.43
TUR,4.2,3.09,1.99,1.31,1.16
TKM,10.85,12.75,12.78,9.16,6.33
UGA,95.84,109.32,93.79,76.84,62.77
UKR,1.98,3.01,4.3,4.91,3.09
ARE,3.42,2.74,2.17,1.72,1.38
GBR,0.51,0.42,0.37,0.33,0.28
USA,0.41,0.33,0.25,0.19,0.18
URY,1.67,1.26,1.03,1,0.82
UZB,9.62,11.01,12.42,10.63,7.74
VUT,64.93,61.72,51.3,44.7,35.13
VEN,4.83,3.94,2.96,2.4,1.98
VNM,42.9,33.18,23.76,16.54,11.81
YEM,18.25,16.19,13.54,11.58,10.67
ZMB,61.19,80.03,87.4,78.02,51.1
ZWE,36.97,52.93,73.65,78.12,54.26
HIA,3.015,2.74481,1.98481,1.43596,1.09442
LIA,55.3226,55.9629,53.6606,47.2651,40.8349
LMA,35.2528,32.1576,29.1639,25.633,20.0128
UMA,10.411,9.33962,8.63962,6.80327,4.83904
HIM,1.01,0.81,0.68,0.51,0.43
LIM,50.65,52.93,49.3,44.37,37.69
LMM,29.76,28.99,25.59,20.83,16.69
UMM,4.4,3.76,2.96,2.4,1.93
HWW,,1.41381,1.36953,1.27096,0.95038
LIW,,55.1066,51.6482,45.0613,37.9928
LMW,,52.0823,44.7631,40.048,29.4012
UMW,,7.93059,5.68488,4.1898,2.95359
WLD,,20.11,17.59,15.67,12.13
EAS,,19.18,15.48,13.15,9.86
ECS,,3.83,4.51,4.49,3.09
LCN,,5.98,4.39,3.32,2.74
MEA,,5.87,4.73,3.79,3.17
SAS,,54.37,44.36,39.87,28.26
SSF,,63.19,61.44,53.05,43.64
# Series: DETBFEIN,,,,,
"# Name: Deaths per 100,000, Tuberculosis, female",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
