ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ITA,0.67759,0.54151,0.54674,,0.48406,0.54564,0.39864,0.35363,0.34673,0.36588,0.29318,0.26856,0.30333,0.33539,0.38045,0.4014,0.40046,,
JAM,,,,,,6.57524,6.21699,4.32505,,3.29779,3.29456,,3.48806,3.4441,4.0691,3.37701,3.44567,3.45622,
JOR,,1.08399,,,0.68999,0.64004,,0.49518,0.47622,0.96678,0.85516,1.10618,1.06849,0.5708,,,0.4447,,
KAZ,0.48205,,,,,0.39372,0.32213,0.2279,0.19272,0.15831,0.15141,0.12477,0.11088,0.09356,0.09265,0.07434,0.07516,0.07266,0.05524
KEN,,,,,,,,,,6.03032,6.01792,,,,,,,,
KIR,0.40542,0.24005,0.30087,,,,,,,,,,,,,,,,
KWT,3.98347,3.42057,3.30938,,3.37619,3.35196,3.32315,2.85569,2.75809,2.28482,2.19311,,1.10827,,,0.78196,0.86325,0.64026,
KGZ,,,,,0.43645,0.3589,0.31369,0.22017,0.19025,0.12481,0.12447,0.13954,0.09627,0.12211,0.09623,0.07194,0.07837,0.06541,
LAO,,25.4185,24.6996,22.9792,22.406,21.2127,21.1689,21.2283,20.9699,21.0632,20.2989,19.3409,17.9806,17.8776,16.9193,15.1697,13.4827,11.7023,
LVA,,,,,2.73326,2.72462,2.68146,2.67924,2.46754,3.72931,4.09573,3.83004,4.42376,4.59152,3.47177,2.65247,2.83706,,
LBN,,,,13.526,10.3874,9.77053,8.27696,10.1452,11.3811,12.2538,11.6591,11.1172,10.5672,10.2023,10.5595,9.36331,10.626,9.58514,
LSO,21.182,22.6752,23.3848,23.3425,22.9836,20.2254,21.9786,23.7829,24.6054,20.7038,24.0325,24.2711,24.2525,24.393,22.8618,23.3705,21.3685,19.4694,
LBR,,,,,,,,,,,,,,6.47698,5.21512,,6.17277,,
LTU,2.66438,1.84534,1.86329,,1.27871,1.00749,0.85213,0.84853,0.78765,0.80513,0.92521,0.76538,0.76427,0.81713,0.77399,0.67766,0.62716,,
LUX,,,,,,,5.36468,,,4.81636,4.91136,4.78004,4.6429,4.01913,,,,,
MKD,1.2411,1.15455,0.11301,,0.05205,0.06118,0.06909,0.12893,0.23448,0.19822,0.19841,0.13042,0.12636,0.03201,0.23905,0.16971,,,
MDG,33.3044,34.8137,,34.3175,30.8628,28.7884,31.1772,31.494,30.2998,30.9089,18.789,20.3908,19.8381,20.5716,21.2628,20.997,20.5477,21.6803,
MWI,17.4254,14.9166,,,14.4099,15.5344,17.3605,15.6727,,18.3994,20.5739,21.1428,21.098,20.5151,19.0444,19.2128,19.9047,19.8735,
MDV,,,12.4899,,,,,,0.67732,,5.84321,5.50497,,5.3615,3.91692,4.13069,4.20956,3.9415,
MLI,,,,,17.208,17.3382,17.366,18.9592,19.5935,18.6616,18.3572,16.6961,16.6917,14.0575,13.1698,12.8371,12.8369,19.3928,
MLT,2.38395,1.87301,2.40443,2.2318,2.414,2.31184,2.78484,2.58468,2.64373,2.41855,2.92189,,0.80318,1.93849,1.3654,0.89391,0.14573,,
MRT,15.5053,14.9019,14.9678,15.0074,15.2665,,14.983,13.8184,,,9.94194,10.0887,3.43623,,2.63055,3.36125,,3.63468,
MUS,5.94543,4.83468,4.24782,3.94797,4.0794,4.63827,4.93722,5.28428,5.0256,5.60146,5.43289,5.21342,4.38812,4.63315,4.27871,4.10578,4.24705,4.27894,
MEX,8.14304,7.81806,7.90829,,7.64013,7.22982,6.51642,6.6829,6.0835,5.79681,5.60952,5.12984,4.66595,4.40039,4.42757,4.20261,3.83283,,
MNG,1.18972,0.82581,0.79082,0.82241,1.01036,0.8501,0.62831,0.66697,0.69503,0.65516,0.46114,0.34602,0.53055,0.20471,0.10979,0.06009,0.12307,0.11795,
MNE,,,,,,,,,,,,,,,,,0.08931,0.1108,
MAR,12.9963,13.4124,13.8163,14.1518,14.1241,13.862,14.2249,14.1139,15.5794,15.1723,14.746,14.5645,13.7319,13.8951,13.4252,12.5677,9.93971,8.75349,11.075
MOZ,24.967,,,,23.1955,23.1273,22.2733,22.631,,20.6316,10.5613,5.50504,6.14491,5.73523,7.27104,7.72764,7.94931,7.84802,
MMR,,,,,1.69935,0.51808,0.69882,0.69156,0.69663,0.55055,0.58487,0.61306,,0.44716,0.35388,0.25488,,,
NAM,,14.1578,,13.5659,13.9416,14.9502,14.7842,14.6122,14.6298,17.526,17.3622,18.6443,,21.7863,18.083,17.957,,17.2877,
NPL,,,,,22.226,25.0018,24.3013,21.7802,21.5839,21.5839,22.8987,20.7512,19.1101,16.7724,14.6563,14.1441,12.1217,11.9134,11.1608
NIC,16.1335,,,,5.31833,5.84274,7.73653,10.1271,11.7993,11.7921,11.0716,10.7542,10.2392,12.5837,,9.21171,,,
NER,17.534,19.0392,13.116,12.7452,12.4007,12.0762,10.0614,8.51204,7.22005,5.11935,5.21259,4.74281,4.77629,6.51498,4.97856,4.46749,3.6424,3.48425,
OMN,8.78753,9.57679,10.8305,10.4486,9.45115,8.69219,7.04236,5.16613,0.66436,,,,,,1.28082,,0.86748,0.88091,
PAK,,,,,,,,,,,3.346,2.38913,5.53807,4.79829,4.51098,4.51783,4.34614,,
PAN,,,,,7.43302,7.04235,6.55417,6.36956,,6.41234,6.61443,6.60433,6.51921,6.21128,6.01194,6.51117,6.79072,5.52139,
PRY,9.03552,10.3625,,9.76525,8.80803,8.71119,9.22314,8.78837,8.53118,7.9407,6.09911,5.79937,4.82976,5.36102,6.00132,5.79558,5.54621,,
PER,15.5834,,,9.96667,10.4814,10.9004,10.8991,10.1538,7.82394,7.82639,9.17958,8.96174,8.10521,7.34886,7.00533,6.49046,5.77726,5.08561,
PHL,,,,2.39499,2.39871,,2.45667,2.91386,2.66146,2.77057,2.86836,3.49244,2.96243,2.86046,3.22282,,,,
POL,,,,,,,,,,0.93686,1.07466,1.01302,1.07325,1.52305,1.31823,1.09569,1.17474,1.07388,
QAT,4.24155,3.93755,,3.3436,3.459,,,,,,3.67225,2.02632,0.94637,0.68049,0.46231,,0.26493,,
MDA,1.39973,,,,,,,0.8815,0.41073,0.38767,0.3383,0.24094,0.18509,0.08031,0.10503,,,,
ROU,,3.26162,,,4.05401,4.07176,3.76336,3.72461,3.26467,2.89449,2.66036,2.56901,1.53166,2.0194,1.95265,2.08472,1.9001,,
RUS,1.84217,,,,,,,,,,,,,,,,,,
RWA,,,,,29.2338,31.0107,35.9585,35.9572,16.6715,18.7494,,14.5703,,17.5965,15.1115,14.0785,13.8625,12.7383,
KNA,,,,,,,,,,,,,2.62821,2.15451,3.24103,2.18009,2.85999,1.29781,
LCA,,,,,,,,2.82508,3.44339,2.57493,2.92953,2.6035,3.33274,3.13468,3.19759,2.97924,3.0385,2.83901,
VCT,,,,,10.2133,,,12.6109,12.0347,7.389,4.98943,,,5.16397,,5.75778,5.9965,6.04442,
WSM,,,,,1.05668,1.03794,1.12864,,,,,,1.48912,,1.08549,1.13629,1.30919,1.13777,
STP,,,,,32.5522,,,27.0076,29.3394,25.3927,24.4538,,27.3973,25.621,15.6017,13.829,13.5439,12.932,15.1597
SAU,,,,,,,,,,,4.91054,,3.44947,3.46702,,,1.91928,1.50892,
SEN,,13.9408,13.4563,13.4054,14.2381,13.72,14.1149,13.7044,13.8909,13.0738,11.9022,10.7863,10.7888,7.77892,7.61615,6.31353,3.08567,3.48786,
SRB,,,,,,,,,,,,,0.71449,0.73362,0.7562,0.63945,0.48275,0.42241,
SLE,,,,,,,,,,,,,,,,,15.2494,14.0818,
SGP,,,,,,,,,,,,,0.39689,0.33614,0.42317,,,,
SVK,2.41917,2.38853,2.31259,2.55802,2.58854,2.71709,2.64466,2.71892,2.68217,2.8094,2.85236,3.02276,2.94264,3.22374,3.48708,3.35294,2.96306,3.05728,
SVN,,,1.39157,1.09263,1.31244,1.21971,0.94495,0.91822,0.70699,0.61649,0.55918,0.60013,0.52956,0.69521,0.80485,0.93731,0.89928,0.92187,
SLB,,,,,,,,,,,,,,,,14.715,9.22414,8.62227,
ZAF,,,,9.01755,11.579,10.1556,6.16915,8.46659,5.86158,8.39075,,,,,,,,,
SSD,,,,,,,,,,,,,,,,,9.2588,,
ESP,,,,,,,,,,2.62385,,3.23003,2.88628,3.02911,3.07006,2.98598,2.88179,2.73784,
LKA,,2.54065,,6.01247,,,1.64496,,0.935,,0.8644,1.07083,0.96479,0.98611,1.00689,0.83506,0.80605,0.89801,
SDN,,,,,,,,,,,,,,,,4.42618,,,
SUR,,,,,,,,,,,22.2951,15.787,17.8055,19.8628,19.5192,,18.9784,,
SWZ,17.9154,17.5957,18.0685,17.2335,19.5,18.8113,18.9299,17.5464,18.8645,18.486,19.4721,18.8857,20.5463,,19.1156,17.0925,17.6685,,
CHE,,1.71807,,,1.93142,1.80995,1.81926,1.82852,1.75523,1.67299,1.78327,1.54644,1.57653,1.5805,1.53831,1.51507,1.45118,,
SYR,8.61249,8.19448,8.24105,7.74227,7.24978,8.02461,8.21665,7.70175,9.03809,8.30819,8.11013,7.34484,7.95672,8.48352,8.75942,8.62107,8.51976,8.38697,
TJK,,,,,,,,,,,,,,,0.28337,0.30473,0.09409,0.20275,
TZA,,,2.10318,2.89458,3.14961,2.58403,2.50127,2.36801,,5.18937,5.72504,4.79456,4.25871,,2.43899,2.51359,,2.75872,
THA,,,,,3.43693,3.48586,4.03089,,,,,,11.7658,,,,,,
TLS,,,,,,,,,,,,,,13.6769,19.8613,18.5767,20.2068,,
TGO,32.6784,23.5988,,,30.8612,26.8309,23.7941,21.9211,23.1939,23.6171,22.6399,23.7202,23.4872,22.6766,22.0764,22.0171,21.3657,,
TON,,,,7.91464,8.46496,,6.9395,,,,5.1582,5.88301,,,,,,3.1115,
TTO,,6.42428,5.96207,,4.91388,8.38828,7.37707,,5.86077,6.10882,5.99214,,4.41584,7.65491,6.79619,7.3754,,,
TUN,17.7755,18.8605,17.4107,,19.9764,17.787,15.7713,11.5024,10.8398,8.68612,10.23,7.25832,8.96574,10.279,8.36005,7.35112,,,
TUR,4.39394,,,,,,,,,2.53831,2.37577,2.37593,2.10462,2.07247,1.65279,1.56473,2.17679,,
TUV,,,,7.43155,,,,,,,,,,,,,,,
UGA,,,,,,,9.68862,10.7959,13.4687,13.7902,12.9515,,15.0148,11.1204,11.8819,10.9861,10.4706,,
UKR,,,,,0.79884,0.7027,0.4754,0.19755,0.15678,0.12362,0.10709,0.11893,0.1192,0.11665,0.09272,0.07113,0.06393,0.05599,
ARE,5.6283,5.36346,5.1225,5.28314,4.43041,4.1459,3.61547,3.1773,3.16448,2.64673,2.18159,2.25377,2.04393,,2.13525,2.0941,,,
URY,11.2141,11.0796,9.62023,9.86006,9.29371,10.394,10.4901,9.72879,9.72435,8.78417,8.80762,8.22873,8.23317,7.99862,6.51979,6.59012,,,
UZB,,,,,,,0.06698,0.04447,0.03344,0.02855,0.01928,0.01676,0.01113,0.00723,0.00507,0.00856,0.00666,,
VUT,,,,11.5753,,11.1289,7.49211,9.07737,,11.5386,,,14.684,14.3641,15.2112,14.6632,,,
VEN,,12.1519,11.7529,,8.48411,8.09335,8.09219,9.27965,9.12711,8.91011,8.33241,7.54708,6.0745,4.13969,4.36728,4.66459,4.46077,3.57811,
VNM,,,,,4.22806,3.79703,3.30427,2.82713,2.82671,,,,,,,,,,
YEM,,,,,11.6654,,7.81201,7.81513,4.75745,4.76367,5.30976,,,6.26967,,7.12973,,7.30571,
ZMB,3.01535,,,6.23178,6.35306,6.47512,,8.02431,,7.05219,6.62248,7.22481,6.83178,6.10226,6.45928,6.37655,6.1508,5.56183,
AAE,,7.14474,10.1276,,,,,5.93624,5.35085,,,5.31809,6.33191,5.75623,5.78161,7.16385,5.6309,,
ACE,,,,,,,,,,,,,1.28432,1.25602,1.06461,0.971683,1.0086,,
AME,,,,,6.76201,6.89041,,6.94333,,6.88722,7.10708,6.77181,5.99347,6.14138,5.77091,5.37186,6.18751,,
ANE,,,8.88501,,8.8192,8.84396,8.39621,6.79509,6.18162,6.28716,5.91458,,6.4454,5.87787,5.30783,5.16236,4.28964,5.15063,
ASE,3.49888,,,,12.8887,14.3248,10.784,12.7087,6.69341,,,,7.28803,7.44134,,,6.11151,,
AEE,,,,,,,,18.0018,,16.4857,,,,,13.5112,13.4295,,,
EAM,,2.38424,1.79433,,,,,2.91386,2.66146,,,2.70266,2.96243,2.01752,1.33351,3.88661,1.30919,,
ECM,,,,,,,,,,,,,0.75143,0.73362,0.7042,0.67766,0.52771,,
