ISO,1990,1995,2000,2005,2010
NPL,151.68,125.86,103.04,88.71,81.07
NLD,14.77,17.42,18.91,18.11,17.53
NZL,20.19,22.15,22.55,21.17,18.72
NIC,20.45,17.95,17.89,20.24,21.99
NER,27.09,18.42,14.42,12.45,11.92
NGA,20.83,14.51,11.89,10.03,9.19
NOR,8.42,11.83,16.11,17,17.79
OMN,4.13,3.5,3.55,3.38,3.76
PAK,41.57,44.68,39.36,32.21,27.04
PAN,20.85,17.38,12.95,12.23,13.92
PNG,43.24,40.13,36.82,34.43,30.07
PRY,21.04,19.75,15.72,14.03,13.13
PER,9.37,10.36,11.55,12.47,12.28
PHL,25.62,21.81,16.66,10.21,12
POL,13.9,12.11,9.41,9.06,9.12
PRT,11.96,11.42,11.63,10.08,8.94
QAT,14.25,14.3,10.67,7.32,4.65
KOR,15.26,12,11.9,9.71,8.58
MDA,23.84,26.27,20.59,20.06,15.52
ROU,30.51,21.78,13.04,9.22,7.71
RUS,16.51,16.82,12.45,10.4,8.33
RWA,36.8,31.27,18.93,11.23,10.26
LCA,10.65,8.03,6.41,5.91,6.49
VCT,5.37,3.49,2.05,1.89,1.99
WSM,29.69,25.26,20.75,19.43,16.64
STP,31.23,30,23.28,18.43,17.62
SAU,13.98,13.71,12.73,9.97,7.35
SEN,22.7,15.5,12.22,10.34,10.36
SRB,12.08,12.91,12.53,11.45,9.38
SYC,19.03,21.76,21.59,19.65,19.34
SLE,21.07,15.09,12.93,11.3,10.9
SGP,21.28,15.84,11.32,8.55,8.29
SVK,5.88,4.54,5.56,5.49,5.85
SVN,9.3,11.68,11.69,9.6,8.19
SLB,47.15,41.92,35.08,31.81,28.3
SOM,36.83,34.42,29.57,26.38,26.02
ZAF,30.38,28.05,28.58,20.75,13.87
ESP,12.81,11.83,10.6,8.33,7.26
LKA,14.5,25.37,25.28,19.57,16.07
SDN,18.53,15.15,11.67,10.23,9.29
SUR,11.79,6.82,6.17,4.34,3.7
SWZ,35.87,34.23,45.37,65.35,53.72
SWE,7.06,9.35,11.81,12.94,12.6
CHE,8.17,9.79,10.61,9.43,8.74
SYR,19.52,15.87,13.9,10.62,7.7
TJK,40.55,37.99,29.48,27.52,27.31
TZA,13.04,12.76,12.25,11.02,9.78
THA,24.85,30.4,22.98,14.58,12.51
TLS,47.33,42.47,32.98,27.06,22.91
TGO,22.27,15.26,11.78,10.13,9.37
TON,16.55,14.6,13.23,10.75,8.93
TTO,7.79,8.01,6.75,5.38,4.72
TUN,12.3,12.09,10.85,10.59,10.01
TUR,18.66,20.64,19.85,19.9,18.82
TKM,31.84,27.93,29.03,26.03,23.71
UGA,17.21,15.68,15.32,14.35,13.53
UKR,20.11,19.57,14.48,10.34,7.99
ARE,26.98,26.42,23.64,18.21,16
GBR,17.92,18.46,19.66,20.27,19.47
USA,18.76,22.38,25.02,25.46,24.88
URY,7.98,11.01,11.38,11.24,10.56
UZB,24.9,24.97,20.6,14.6,14.46
VUT,46.64,40.56,28.52,24.99,21.77
VEN,19.6,17.75,17.39,16.75,16.18
VNM,31.63,28.4,24.54,19.62,18.81
YEM,27.55,28.16,26.16,23.46,22.51
ZMB,19.77,22.7,23.46,22.76,16.71
ZWE,20.66,17.14,24.48,43.97,35.65
HIA,13.1431,13.0875,12.5477,11.3785,10.4735
LIA,39.0791,34.1497,29.4931,26.6977,24.8
LMA,33.6028,30.3587,26.0778,23.39,21.2691
UMA,22.1783,20.5992,18.1538,15.7971,13.9094
HIM,11.63,11.68,11.4,9.97,8.74
LIM,29.26,26.47,23.21,19.43,18.56
LMM,25.75,25.26,20.75,19.57,16.71
UMM,18.66,16.85,14.03,12.83,12.28
HWW,,14.6833,14.6878,14.0118,13.3999
LIW,,43.904,37.7339,33.0276,30.9437
LMW,,91.0613,74.0845,59.5193,58.6291
UMW,,90.807,67.6686,51.0241,38.4201
WLD,,56.21,45.85,37.17,33.02
EAS,,114.94,84.96,63.26,47.33
ECS,,18.81,14.51,12.19,10.39
LCN,,23.43,21.76,20.15,18.7
MEA,,17.05,15.64,14.44,12.43
SAS,,137.56,111.92,89.89,89.87
SSF,,19.57,17.06,15.04,13.28
# Series: DEPDFEIN,,,,,
"# Name: Deaths per 100,000, COPD, female",,,,,
"# Definition: The mean number of deaths per 100,000 attributable to cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
