ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ACE,,,,,,85.21,,87.6725,89.1449,88.2223,88.5475,89.163,89.9011,89.7252,89.9953,90.4256,89.6171,,
AME,,,,,,,,,,,,,,,,74.9292,76.1873,,
ASA,88.998,87.338,,,,86.598,87.493,85.134,89.241,90.808,90.508,89.797,89.881,89.747,89.392,87.581,88.174,87.849,
ECM,,,,,,86.243,,89.009,90.464,89.967,90.16,90.338,90.837,90.683,91.291,91.393,91.092,,
LCM,,,,,,,,,,,,,,,,76.128,76.144,,
NAN,88.998,87.338,,,,86.598,87.493,85.134,89.241,90.808,90.508,89.797,89.881,89.747,89.392,87.581,88.174,87.849,
ECE,,,,,,50.0271,,52.2781,52.176,53.3674,55.8005,55.426,54.4529,55.5583,55.1299,56.0753,54.362,,
LCE,,,,,,,,,,,,,,,,45.2133,45.7324,,
NAE,80.1772,78.6953,,,,78.1015,78.9153,76.7873,80.4832,81.8898,81.6083,80.964,81.0334,80.8922,80.5437,78.8787,79.3881,79.0649,
WLD,,,,49.432,49.694,50.423,51.213,51.988,53.464,54.449,55.363,56.531,58.091,59.452,60.245,61.492,62.899,63.212,
HIC,,,,,87.289,87.258,87.744,87.432,88.663,88.503,88.641,88.424,88.362,88.765,89.307,89.703,90.067,90.284,
LIC,19.207,20.257,21.223,22.55,23.594,24.871,25.758,26.675,27.101,26.977,27.688,28.713,29.547,30.733,32.111,33.419,34.321,34.961,
LMC,,,,,36.822,37.908,38.816,40.285,42.558,44.029,45.195,46.578,48.587,50.013,50.122,52.284,54.536,,
UMC,,,,56.987,57.96,58.617,59.552,60.105,61.474,63.039,64.548,66.703,69.391,71.979,74.376,75.726,77.621,78.507,
EAS,,,,54.649,55.209,55.599,56.032,56.479,58.067,59.664,60.789,63.148,66.646,68.997,71.423,73.094,75.866,77.3,
ECS,,,,,,,84.722,84.768,85.629,85.229,85.492,86.097,86.321,86.738,86.834,88.063,88.527,88.746,
LCN,,,,58.874,60.458,62.064,64.075,65.942,67.653,69.391,70.753,72.133,73.423,74.333,74.866,75.136,75.236,75.368,
MEA,,,,,,,,,,,,,,64.275,66.082,67.097,70.007,71.014,
NAC,88.933,87.457,87.813,88.168,87.602,86.515,87.322,85.172,88.898,90.316,90.037,89.419,89.511,89.426,89.139,87.474,88.1,87.803,
SAS,,,,,32.844,34.033,35.021,36.908,39.01,40.099,42.051,43.571,45.68,47.652,,,,,
SSF,,,,18.205,18.483,19.041,19.721,20.461,21.238,22.302,23.035,23.728,24.39,26.106,27.612,29.264,29.902,30.208,
# Series: NERASEFE,,,,,,,,,,,,,,,,,,,
"# Name: Net enrollment ratio in secondary school, female",,,,,,,,,,,,,,,,,,,
"# Definition: The number of children enrolled in secondary school who belong to the age group that officially corresponds to secondary schooling, divided by the total population of the same age group.",,,,,,,,,,,,,,,,,,,
# Source: Compiled by World Bank; source: UNESCO,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
